Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",country,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Tuvalu,TUV,98.1,50.96811762993158,8.0,,3775.7556591636967,27.3,,3.2031592803861315,30.0,2498842.0,42821340.0,,-179.0,31.9301286144304,62.6516464471404,6.66666666666667,3.0,,58.9148502652344,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Taiwan Province of China,6.45,885.0,,701.0,19.0,857.0,0.75,129.0
Tanzania,TZA,26.2,84.77025038365743,7.0,82.248,2317.27978515625,10.0,6215.255418782173,7.591364023322413,885800.0,5851380721.0,14705049399.0,1.09136986722986,201495.0,44.5263834221289,52.525953864521,36.0,82.8,3142.466416999131,31.2061566592472,85.6128898007495,Tanzania,3661.0,0.79,56.7,759.0,148.0,906.0,607.0,192.0
Uganda,UGA,18.5,96.16118107370764,7.0,73.558,2189.964859190032,5.8,8989.873612129486,5.187859864562853,200520.0,2109489994.0,5514729983.0,0.9866802876832812,-62366.0,48.072905958285,49.9920100332933,34.9740932642487,91.7,4670.01111902444,24.9777856560427,76.45429287521455,Uganda,4238.0,747.0,56.3,758.0,131.0,873.0,679.0,353.0
Ukraine,UKR,100.0,21.61258916611701,11.0,51.147,9921.833984375,48.8846,3990.749515421838,38.88167975999767,579290.0,38034638821.0,37478058181.0,3.84784847607093,-21992.0,15.0784638672107,69.7670395494619,12.085308056872,4.2,3889.240650375264,69.1587317201337,18.66924106647416,Ukraine,3965.0,909.0,63.8,431.0,-36.0,952.0,531.0,241.0
Upper middle income,UMC,98.99835111853642,31.21246805376236,9.5,61.406486611019055,14040.938557819722,47.9,20335.30380219778,2.200367354656564,43650720.01,4153570821542.0,3459925468660.0,1.6758707786994982,239603.0,21.701587664286848,69.52858595985695,22.947712981307617,14.542918916057184,17177.8404086862,63.38073610132446,36.30312045772801,,,,,,,,,
Uruguay,URY,99.7,32.91426479838171,14.0,60.072,22168.611418967605,64.5708,48993.93336403601,9.85542032172539,175020.0,6177952069.0,9441663208.0,1.76584061733326,-4157.0,21.1456177329271,64.2445391457347,16.1616161616162,59.4,29960.992860346505,95.0800002298303,22.94327550295758,Uruguay,6628.0,891.0,67.5,917.0,-42.0,673.0,812.0,0.3
United States,USA,100.0,28.860523377287045,12.0,58.979,56849.46979231594,74.5542,112118.0212804778,0.7658797400736006,9147420.0,1501958926525.0,2241055248643.0,3.4644929256427703,1722127.0,19.1916943798524,66.4980809064681,19.3548387096774,8.9,116154.55635798063,80.5707989535091,4.019030973746024,United States,6864.0,904.0,66.6,849.0,215.0,698.0,769.0,275.0
Uzbekistan,UZB,99.9,42.27417216465341,12.0,53.387,6799.5733284218295,42.8,7201.269237816278,10.500699515002635,440600.0,5043359612.0,22948974671.0,,-16545.0,28.3081007916705,66.9631109070887,16.0,1.7,5791.991965708255,50.6597328186035,34.95265749510073,Uzbekistan,5972.0,968.0,63.5,0.98,368.0,471.0,778.0,103.0
St. Vincent and the Grenadines,VCT,99.4,35.49186525160315,12.0,54.104,12378.842727427951,49.4,13232.217137236245,-0.7338442828877021,390.0,51933249.0,333564781.0,,-1124.0,23.6995138369484,66.7740276738968,13.0434782608696,4.3,16858.30944697719,46.6845638727475,21.95221379232253,,,,,,,,,
"Venezuela, RB",VEN,100.0,43.20559410308496,14.0,57.885,,58.0,,135.53150504605262,882050.0,33631539071.0,33390097708.0,0.9413759688666192,-77417.0,28.198406801707,65.2656383671706,16.969696969697,15.4,,88.9539804079292,31.56301607081657,Venezuela,5569.0,911.0,65.1,512.0,-86.0,813.0,837.0,223.0
British Virgin Islands,VGB,100.0,26.274417325000982,12.0,,,,,,150.0,,,,1904.0,19.3767664323502,73.7531705196029,,1.0,,49.4863955390847,,,,,,,,,,
Virgin Islands (U.S.),VIR,100.0,30.92666872364497,,51.819,32573.71668121737,54.8391,,3.18757755421872,350.0,,,,-2432.0,19.5416344547246,63.1876106636076,,5.6,,94.9413319098685,4.78993205091396,,,,,,,,,
Viet Nam,VNM,99.3,34.49395260294136,10.0,75.999,7671.581977808395,45.0,6722.909270673144,-1.7165117074965508,313383.0,159788661103.0,163840130088.0,1.90702805588388,-4888.0,23.9927664031257,69.5564437980164,24.2971887550201,27.8,5664.410005534517,32.3810945365679,57.76281657812589,Vietnam,5076.0,849.0,64.9,,66.0,,583.0,232.0
Vanuatu,VUT,52.3,66.72633072547156,,58.046,2965.8414325737776,22.3514,8979.491082209432,6.036214442936895,12190.0,37636994.0,401154996.0,,-1324.0,38.5257853221145,57.7367240258398,0.0,35.6,12211.169995469732,24.8626945764242,63.58408897033265,,,,,,,,,
World,WLD,86.9239995427518,40.90920992536055,10.0,57.94300072839922,15276.489247409138,39.9,27298.195294682304,2.354789062151397,129945451.84200002,15976395570083.0,16024281598225.0,2.2403943128749386,0.0,26.635005301217827,65.10760136987123,22.849299157933643,17.403508267357235,31950.581222523124,54.424681574503374,43.11522466715092,,,,,,,,,
Samoa,WSM,98.2,66.70922355393434,8.0,49.841,5681.778127688427,25.407,14553.382517560298,3.9646663960822366,2830.0,47113884.0,330535992.0,,-3074.0,38.065337839847,57.0613335183515,6.12244897959184,37.1,16509.94951049722,19.2340105383551,42.928011816080144,,,,,,,,,
Kosovo,XKX,,38.98167036924031,,,8714.919663561319,,,0.6078406586338616,,360933064.0,2917949920.0,0.7942803040316091,-55524.0,25.9339411586154,66.528538183944,,,,39.917681154075,,Kosovo,5077.0,805.0,,561.0,0.18,851.0,685.0,0.18
"Yemen, Rep.",YEM,67.4,75.44570663744031,9.0,26.328,,24.0854,23186.64188050372,46.476251218593546,527970.0,332460120.0,3648300899.0,,-9883.0,41.8427177255362,55.4607009337381,0.0,2.0,6595.505719163367,32.3883178702702,43.3313819649546,Yemen,2983.0,669.0,58.4,0.61,-135.0,829.0,458.0,321.0
South Africa,ZAF,85.3,42.68352296859069,9.0,40.862,13397.52348133463,51.9191,20763.84279862882,5.545528123398725,1213090.0,75002310926.0,90012749568.0,1.00692862196088,641150.0,28.3085126400749,66.3218759288748,42.0,7.6,18950.06976432228,63.2096349937231,9.428804082676336,South Africa,4887.0,898.0,54.1,862.0,-136.0,853.0,717.0,161.0
Zambia,ZMB,31.1,85.10834633700745,7.0,55.266,3337.473068876963,8.8,14784.774338865434,6.659292113573429,743390.0,6935518327.0,8050210708.0,1.75323445099498,16261.0,45.1785994081317,53.0836302273751,12.6582278481013,84.0,8307.13901298771,41.9555104679652,73.36700772436615,Zambia,4843.0,691.0,52.7,759.0,-39.0,871.0,634.0,382.0
Zimbabwe,ZWE,33.7,82.75301083470336,7.0,62.559,4045.898647387976,22.7428,8313.642708836363,0.607377582545297,386850.0,2832111045.0,4243156764.000001,1.88630877860684,-162220.0,43.8226043687856,52.955903991475,31.4814814814815,80.8,9027.289552548817,33.5612641766874,68.62524004933978,Zimbabwe,3703.0,736.0,51.2,667.0,-107.0,0.81,639.0,179.0
