Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",country,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Uzbekistan,UZB,99.9,46.85074654203052,12.0,53.024,9247.643827039294,76.5904,9784.133504727432,13.692973277670603,440653.0,10754121042.0,23740362859.0,,-9205.0,30.1776585415555,64.4123354034613,32.6530612244898,1.0,7575.388891337239,50.9269905090332,34.00989507435111,Uzbekistan,6185.0,896.0,65.3,927.0,186.0,662.0,698.0,233.0
St. Vincent and the Grenadines,VCT,100.0,32.97172482899839,12.0,53.168,16200.899459784525,67.4287,13766.668229507046,0.6811483671981193,390.0,52215619.0,371755262.0,,-851.0,22.0767981641563,66.9562723038477,18.1818181818182,5.0,18270.259186690324,47.4554100739049,22.64651348369989,,,,,,,,,
"Venezuela, RB",VEN,100.0,42.78154509561073,17.0,45.195,,,,1208.5471147350604,882050.0,2777511673.0,8840713352.0,0.313630729266034,-332936.0,27.37666844466,63.9917694088773,22.1556886227545,33.7,,89.1766444746891,35.42379856162304,Venezuela,5108.0,812.0,64.05,596.0,,824.0,698.0,389.0
British Virgin Islands,VGB,100.0,21.9990823421452,12.0,,,,,,150.0,,,,326.0,16.4865972837514,74.9375157037253,,1.3,,53.972618684518,,,,,,,,,,
Virgin Islands (U.S.),VIR,100.0,26.56934973209937,,46.327,46893.54969887414,,,2.803239197225537,350.0,,,,-214.0,16.4876236772411,62.0530135400066,,5.9,,95.1604310610968,5.633427174396206,,,,,,,,,
Viet Nam,VNM,100.0,35.62844448796724,10.0,71.981,12048.901993553598,74.21,6801.097831453615,2.8807679290064243,313429.0,330431996952.0,324832946210.0,,-5418.0,24.1976460962436,67.91665042917,30.2605210420842,24.2,6856.795399292504,36.6540656426603,53.1544201035082,Vietnam,5.54,799.0,65.5,897.0,107.0,798.0,651.0,0.28
Vanuatu,VUT,70.0,68.421082850089,,55.501,3135.8366494567786,45.6772,8029.748307081367,0.6997155465435583,12190.0,45461000.0,317787000.0,,-201.0,38.9610241002261,56.9427711581938,0.0,24.6,10805.31711555408,22.2501822422475,57.95558729576618,,,,,,,,,
World,WLD,91.33426645910512,39.47643777557946,10.0,56.733777269014205,19848.16660722376,63.8,26003.59149939828,4.605728088887929,129783069.277,21418274186924.0,21715796201664.0,2.164935066673043,0.0,25.60697297444048,64.86647303089391,26.12846321469337,,26541.43787912252,56.80751400542017,42.83518352615438,,,,,,,,,
Samoa,WSM,98.3,69.28448232555803,8.0,42.552,6350.114283532528,56.5947,13008.453081386491,-0.7096680850349486,2780.0,22495572.0,365585352.0,,-2860.0,38.7091341993367,55.8700807843614,7.84313725490196,36.0,20320.324254273844,17.5672426452007,41.65007622634744,,,,,,,,,
Kosovo,XKX,,32.08780344470157,,,12362.421018121306,,,6.115539930828206,,885544653.0,5491436083.0,0.845929878221182,-38584.0,22.1331072376368,68.9767494877101,,,,46.4995789423362,,Kosovo,6648.0,849.0,,0.84,261.0,842.0,578.0,116.0
"Yemen, Rep.",YEM,74.9,73.68033314653134,9.0,26.392,,,,,527970.0,60024873.0,4929697877.0,,-81248.0,41.3543731237748,56.126745093841,0.0,3.7,,36.0704951256305,45.1400931896088,,,,,,,,,
South Africa,ZAF,89.3,39.63191244073655,9.0,34.332,13681.954814481312,74.9686,23558.08366767057,6.408442941003997,1213090.0,114277561529.0,97660048010.0,0.8059651120628879,458246.0,26.6135516247987,67.1518228261005,46.5822784810127,9.7,20525.00658404279,63.4503925883909,11.043563047730922,South Africa,5599.0,922.0,57.25,704.0,-145.0,892.0,784.0,173.0
Zambia,ZMB,46.7,77.59288685631604,7.0,56.975,3503.034914183715,32.5,13467.989318412663,25.142777614829683,743390.0,11140569140.0,7095529113.0,0.982237890875063,8143.0,42.8932123845063,55.2798254096854,15.0602409638554,83.0,6759.074126966287,44.2353731410926,69.67661259813805,Zambia,3082.0,619.0,55.25,833.0,141.0,824.0,656.0,349.0
Zimbabwe,ZWE,49.0,76.78681586778349,7.0,59.159,4827.0886936086,37.0967,7965.859820240752,108.77281679526315,386850.0,5820024383.0,5863407203.0,1.56777878168608,-74623.0,41.8719254855762,54.5301005683915,31.8518518518519,82.4,5956.792037181539,37.8692058859373,68.45218897911458,Zimbabwe,3155.0,685.0,54.05,668.0,-76.0,757.0,0.61,242.0
