Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",country,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Malawi,MWI,8.3,92.31146188865571,8.0,72.448,1387.7899156175797,1.07,3178.9203258756584,7.899822950528673,94280.0,1185609234.0,2101270889.0,0.6745044979156,-8590.0,46.2041987559139,50.0525084142667,20.8333333333333,80.0,2550.590205536462,15.4015312766848,62.00351548979269,Malawi,5148.0,718.0,48.54,879.0,151.0,689.0,694.0,0.13
Malaysia,MYS,99.3,43.00247031110773,6.0,59.049,18922.64595084177,55.9,27794.07973222185,-5.9922015556219606,328550.0,157231897077.0,123632625647.0,1.8714869441888704,178410.0,28.6268629147377,66.570279533767,9.90990990990991,2.3,15490.575584461869,70.2462628363839,23.87810271425884,Malaysia,5385.0,792.0,65.32,874.0,-11.0,858.0,0.74,164.0
North America,NAC,100.0,28.80274270571941,11.0,58.70589904711723,46376.85176652264,71.9,,0.6167942079236184,18113064.0,1369612481779.0,1942034533561.0,4.57242986261567,1631767.0,19.502303056052646,67.70988215468873,18.977119784656807,8.923920508053026,,80.70584554216212,4.879261816261864,,,,,,,,,
Namibia,NAM,44.1,62.3458053141718,7.0,44.063,8079.383922862182,6.5,28576.42283776849,6.945404289045399,823290.0,5734610063.0,6189720092.0,3.37436368373618,-8626.0,37.1094354536105,59.5219442055634,26.9230769230769,33.4,13722.98303486888,40.8524900328246,32.800969996803694,,,,,,,,,
New Caledonia,NCL,100.0,39.598342253199135,,55.353,,33.99,,,18280.0,1021414991.0,2345082971.0,,821.0,26.2591375299077,66.3142202414387,,7.0,,66.6631859586932,13.812807131156896,,,,,,,,,
Niger,NER,12.3,101.85054018557402,,78.511,998.792501504778,0.76,3093.036166344217,4.190059997951906,1266700.0,619671844.0,1601231661.0,0.7352623613891189,-9014.0,49.2617088199017,48.3666673973639,9.73451327433628,83.2,2404.492630401598,16.2511180003032,84.7639573164328,Niger,4267.0,771.0,51.46,0.88,-9.0,483.0,714.0,115.0
Nigeria,NGA,50.0,84.2910520307701,9.0,78.45,5927.461117686348,9.3,9995.591668973691,0.6860988745944354,910770.0,71037617693.0,55202340094.0,0.505855627592204,-18422.0,44.3601791240729,52.6273888199963,6.98324022346369,88.1,6364.578069903273,50.86453484762,70.1134040349954,Nigeria,4.98,722.0,51.18,537.0,66.0,913.0,0.73,225.0
Nicaragua,NIC,77.9,56.87211542588175,7.0,58.125,3879.669881903968,7.3,5307.436744361232,6.036303105355529,120340.0,1379703328.0,3448024571.0,0.502751000926974,-29913.0,34.6717755061741,60.9644555095896,20.6521739130435,54.6,4337.127367453705,56.651098305894,41.7871937860057,Nicaragua,5353.0,835.0,64.6,746.0,68.0,794.0,0.74,299.0
Netherlands,NLD,100.0,26.352462749462763,13.0,63.91,44959.16946374303,89.63,85235.31705963629,0.4376605277277861,33730.0,494019262387.0,442657026108.0,1.38580992838475,39832.0,17.7293029611937,67.2776047925726,42.0,4.4,73546.15099335239,86.2223179632671,11.275547484778953,,,,,,,,,
Norway,NOR,100.0,28.593124715238112,10.0,65.914,55647.614794345136,92.08,233784.22492773412,-5.115943978467257,365244.0,116685558613.0,68271390453.0,1.59690979918941,39316.0,18.9489238390452,66.2709395899141,39.6449704142012,56.7,96854.40802600048,79.0570820210427,6.097599740738822,,,,,,,,,
Nepal,NPL,59.3,62.65711405987211,,36.619,2028.9574075362173,1.97,1433.2256366870054,15.908330210245538,143350.0,885444056.999999,3754078109.0,1.43935498107438,-266144.0,36.7462051395106,58.6464993447824,33.1649831649832,88.9,3494.6085679495222,59.8638612146309,81.79665932004329,Nepal,4917.0,813.0,59.84,616.0,33.0,0.95,484.0,215.0
Nauru,NRU,99.1,56.98839243122913,10.0,,5567.8891646028,,,51.26050420168079,20.0,23656372.0,108781517.0,,-249.0,35.7877396166134,62.7895367412141,0.0,0.0,,100.0,,,,,,,,,,
New Zealand,NZL,100.0,31.59114117477555,10.0,63.6,30746.15516560825,79.7,74805.15532652817,2.635363526098629,263310.0,24363998403.0,25519876623.0,1.21981164874631,12700.0,20.944849620287,66.2997432337493,33.6065573770492,28.5,63113.618757201606,85.8918345477824,14.16483530701227,,,,,,,,,
OECD members,OED,99.69177275859936,28.67609404276349,10.0,55.05956673974919,33358.35638840443,,59493.49374625282,1.7738804867117253,35496329.784,7728393714304.0,8317175884508.0,2.6869664134151097,3116316.0,19.120839952103573,66.6786765837892,23.087525844245352,10.120512116893424,58987.13617601116,78.54733877673982,13.367880454343466,,,,,,,,,
Oman,OMN,100.0,41.21310905047877,,56.255,55127.467772176366,26.8,103083.76203278077,-25.04215246622404,309500.0,26042531756.0,17844364249.0,6.07257047519031,7226.0,28.4152847717345,68.9471549273111,0.0,0.0,41041.9216326821,74.5338635149003,3.958079927481604,,,,,,,,,
Other small states,OSS,78.92121986243862,43.451839401676295,9.5,50.65619141354029,14861.849449755391,,30869.386532983408,2.100443289767369,273988.0,28478927809.0,42588623157.0,1.6784405092317551,-8314.0,27.90934192052724,64.23049600219615,16.272189349112427,39.48305431547619,26715.21104352371,52.47479052196882,27.565701289461632,,,,,,,,,
Pakistan,PAK,82.5,69.86737754286311,12.0,50.265,3777.090986290509,7.5,3633.999999672142,12.374626293127136,770880.0,17184999110.0,31339166915.0,3.26522399322955,-18298.0,39.6243452926267,56.7136578842382,22.2222222222222,46.4,6112.109281115361,34.6280259603331,59.4992070636391,Pakistan,5208.0,522.0,54.24,388.0,72.0,874.0,516.0,349.0
Panama,PAN,87.0,45.73573424478078,11.0,59.8,14765.73801885717,39.08,25275.59773661967,6.333408844428007,74340.0,782040212.0,5613404045.0,,4765.0,29.4623526497308,64.4186886867594,8.45070422535211,20.4,29012.02383466431,64.9730405510737,32.99031605831644,Panama,7034.0,905.0,67.34,721.0,0.01,889.0,839.0,144.0
Peru,PER,86.4,46.90554801505375,12.0,75.466,8916.595775353591,31.4,17982.59062553564,2.063698334406155,1280000.0,26373778704.0,23157171675.0,1.52962572422539,-219314.0,29.7030250154593,63.3251849140031,27.5,32.9,7957.918141047121,76.822147540745,53.30040616981511,Peru,5519.0,799.0,67.24,638.0,-82.0,0.88,758.0,0.32
Philippines,PHL,84.3,59.274120793221584,10.0,59.065,5157.278250884399,9.0,11119.340080025137,2.7382585664238235,298170.0,38910678296.0,45872821833.0,1.2023233937147,-164411.0,35.9821082436953,60.7045836567012,20.9737827715356,34.1,6501.6082468747845,44.3356772609527,39.9084008240244,Philippines,4.88,775.0,61.54,874.0,2.0,805.0,791.0,311.0
Palau,PLW,98.6,29.47368421052631,12.0,,13414.354490108166,,,1.0269028816883576,460.0,6730880.0,89439550.0,,-382.0,21.4035650338064,72.6101713033486,0.0,0.0,,80.2186712923386,,,,,,,,,,
Papua New Guinea,PNG,17.2,63.38153842805689,,47.471,2692.435092619688,1.61,25471.09995074155,-4.87930996849984,452860.0,3647123966.0,3885525477.0,0.447943023146847,49647.0,37.7489962111342,59.55833964991,0.917431192660551,56.0,4835.177614378402,13.008427139986,74.1532867692648,,,,,,,,,
Poland,POL,100.0,21.249063119765875,10.0,50.76,19300.166990063182,58.97,22073.528799618663,3.887648385485633,306280.0,136621121852.99998,149233190293.0,1.79268764302392,-8283.0,15.1512644480293,71.3032076733543,20.0,8.8,25434.47155327916,60.9800753477,23.70853236135986,Poland,5772.0,917.0,66.92,821.0,0.07,898.0,649.0,246.0
Pre-demographic dividend,PRE,32.239561108216364,86.82556298044332,8.0,67.5326444828033,3438.82435216373,,9875.79679236378,1.8621318930236868,17808000.592,218365399435.0,200110771562.0,1.9058745440657416,-596324.0,45.18887655855926,52.04559051129796,17.419756933624186,77.57746604215457,5607.066608701025,38.17549798598182,74.38506131515851,,,,,,,,,
Puerto Rico (US),PRI,100.0,31.129882271525744,13.0,36.72,30533.68089941649,41.5,,4.982555630418716,8870.0,,,,-18849.0,20.0117830867859,64.2848240615933,,0.5,,93.7692762093964,12.098964847097056,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,26.0,32.30793060809764,11.0,79.221,,0.0,,,120410.0,1398228139.0,3199953682.0,,-3058.0,22.0917644317955,68.37875827045,15.5749636098981,10.4,,60.1544414620403,56.2803329434661,,,,,,,,,
Portugal,PRT,100.0,23.11001570876066,12.0,55.522,26471.90796071592,48.27,29200.168711690243,1.0981346689712836,91590.0,43305276864.0,71715668294.0,1.53406376621365,14532.0,15.3598949421379,66.4642496260732,27.3913043478261,24.9,40460.062278559046,60.8066368745822,16.25801155494841,,,,,,,,,
Paraguay,PRY,96.9,53.49498241648006,9.0,65.821,9801.649331069,18.9,21967.2150469982,3.647964918921162,397300.0,5050136890.0,6906651586.0,0.753483712105124,-40112.0,33.1553180686434,61.9783533978877,12.5,65.4,9852.52908289569,59.3666109432844,44.90428961428904,Paraguay,5576.0,0.9,65.12,718.0,19.0,857.0,803.0,186.0
West Bank and Gaza,PSE,99.9,77.49499609294145,10.0,31.445,3950.279783460549,32.23,12444.382083526169,1.852733466484736,6020.0,518355481.00000006,3600762198.0,,-25906.0,42.4209549719655,54.7402534806539,,16.5,13379.166355481551,83.5050344815957,27.20846115491556,State of Palestine,4.47,738.0,62132.0,468.0,-88.0,797.0,474.0,466.0
Pacific island small states,PSS,64.82018974070655,59.237072644245856,,64.2858128374921,4647.500789283393,,9351.05703567338,1.9984639579180763,64200.0,1330229355.0,3190555836.0,,-25439.0,35.70926607536614,60.28186231208468,,34.71133720930233,9530.33071501344,36.78821075832474,54.98527450230032,,,,,,,,,
Post-demographic dividend,PST,99.8622101103662,24.90784415749908,10.0,55.55756174357076,36773.822843032736,,63554.295753818486,1.424514433136693,31336242.284,7614808435750.0,8253243677613.0,2.746557979478635,3250346.0,16.73623353672865,67.19262208861296,24.73745624270712,9.547314013201548,65160.1350892759,79.70551168713159,9.593989585594182,,,,,,,,,
French Polynesia,PYF,100.0,38.9119526172914,,49.394,,44.6,,1.5868500626829984,3471.0,147548422.0,1716567634.0,,-2886.0,26.3300078112969,67.6651272907417,,9.3,,60.0681095268001,15.394499342246126,,,,,,,,,
Qatar,QAT,100.0,16.499764734764018,9.0,86.224,125897.62504715024,53.1,83345.86861302066,-24.21810087660687,11610.0,43964711260.0,23858006895.0,1.99221317692269,123217.0,14.0360688616591,85.0684042332853,0.0,0.1,,98.3494885340955,0.8930697987764632,Qatar,6418.0,894.0,64.36,865.0,232.0,184.0,673.0,258.0
Romania,ROU,96.8,22.891457270979405,10.0,43.969,15613.274559167065,36.6,22473.90374549516,4.091577713102495,230060.0,40588436094.0,54453686489.0,1.2780696123372202,-137953.0,15.7161250490932,68.6549859620677,11.377245508982,22.1,21472.17684397994,53.7875150259042,22.50753030711746,Romania,5368.0,812.0,65.22,606.0,-0.2,967.0,545.0,0.27
Russian Federation,RUS,98.4,20.90425771040984,9.0,57.458,19389.94140625,42.55,18103.774607331387,1.970612603059124,16376870.0,235555335589.0,156937133199.0,3.92406340302834,350206.0,15.032530397139,71.9113339753798,14.0,3.6,14865.059968963817,73.5288696289062,5.746543180308576,Russia,5158.0,908.0,60.06,617.0,-287.0,954.0,0.54,169.0
Rwanda,RWA,15.6,77.98018628096348,6.0,53.959,1240.549726313854,7.7,2867.789530458483,7.14765692022587,24670.0,260587229.0,1111411976.0,1.32690239867659,-30128.0,42.6254231739464,54.6618651496211,56.25,90.5,3212.318369799432,16.9206894426355,44.3284520863695,Rwanda,4.03,559.0,55.3,766.0,0.0,0.41,658.0,112.0
South Asia,SAS,72.9865860973521,50.83935790704094,8.0,51.53141844754412,3779.974474773696,4.9,4315.094349335486,6.902360058281758,3347837.0,181474041803.0,290219322097.0,2.972242412200504,-1805585.0,32.07855907775611,63.09788385454052,18.657937806874,39.47410309534428,5406.214820831509,30.540665970274965,79.64902903856685,,,,,,,,,
Saudi Arabia,SAU,100.0,41.22532316864727,9.0,46.916,54787.35521147746,38.0,111279.20069302995,-16.558839932336568,2149690.0,214579663056.0,92048389698.0,9.617199992293909,496229.0,28.4936337866094,69.1168283500299,0.0,0.0,42580.89769260782,81.8644480116889,3.628807432270258,Saudi Arabia,6148.0,921.0,62.0,639.0,-109.0,445.0,683.0,319.0
Sudan,SDN,29.0,84.83228149253509,6.0,42.363,3731.61474609375,,7734.424339730373,1.8621318930236868,,8212493001.999999,8843732679.0,5.45391875825013,-80159.0,44.7042312700391,52.6971931952259,18.9189189189189,63.1,8542.141748833044,32.5774622972843,38.8352286479497,Sudan,4455.0,911.0,57.46,0.71,49.0,701.0,688.0,245.0
Senegal,SEN,53.5,79.3294454490657,11.0,47.13,2605.722802507011,7.5,5884.149071583048,-1.689038682548755,192530.0,1553465110.0,4254663569.000001,1.33587587609685,-69239.0,42.6694983841395,53.7877179685264,22.6666666666667,51.3,4683.620427579883,43.23773199459,66.6382087725508,Senegal,4335.0,0.81,56.4,557.0,-0.04,918.0,708.0,228.0
Singapore,SGP,100.0,18.60707071250916,6.0,62.669,66212.962556152,69.0,88890.39701278365,2.953924643737821,700.0,268307702497.0,244376951343.0,3.88242334748021,95841.0,14.5511659044584,78.2023490674123,23.4042553191489,0.5,71902.30942071084,100.0,9.83740075740833,Singapore,6145.0,866.0,72.12,776.0,-79.0,35.0,0.45,208.0
Solomon Islands,SLB,21.2,74.20434635707842,,82.802,2021.4631508686912,4.0,7086.013062224334,4.872777459366844,27990.0,213680565.0,282971898.0,,-4360.0,41.1150632742825,55.4077944034539,0.0,45.8,3884.114888471102,19.5633740998673,71.3523462703109,,,,,,,,,
Sierra Leone,SLE,14.6,81.28561031415553,9.0,59.002,1814.070869173503,0.26,7611.502294227386,6.341991321869742,72180.0,44415632.0,769347900.0,0.6957714451507571,18145.0,43.3603992571231,53.3432640098791,13.2231404958678,86.1,4059.725941067378,38.2496351532666,88.25712952933641,,,,,,,,,
El Salvador,SLV,91.1,53.92670956608718,9.0,55.992,6062.675719515575,12.11,10424.237683329287,-0.0338953396293391,20720.0,3863836677.0,7230978185.0,1.07887821146881,-55966.0,32.6953749984086,60.6292715663414,19.047619047619,32.2,9107.88603917742,64.5299047495248,37.91186517417866,El Salvador,6839.0,734.0,64.58,671.0,-107.0,648.0,841.0,243.0
San Marino,SMR,100.0,22.69253117597104,10.0,,61969.82853681815,54.21,,0.9993772681397388,60.0,120408681.0,319564242.0,,311.0,15.3555998670655,67.6620139581256,16.6666666666667,,,96.8391666956869,,,,,,,,,,
"Somalia, Fed. Rep.",SOM,25.5,100.19184193130717,,28.018,773.7808621928929,1.16061,,2.376131724261299,627340.0,249330194.0,756555471.0,,-101795.0,48.8240144112619,48.7305329958087,6.86456400742115,93.6,,37.8418671506609,49.0923328451083,Somalia,4991.0,0.88,,746.0,,513.0,708.0,112.0
Serbia,SRB,99.6,21.445077475121494,8.0,42.748,12232.943616866052,38.1,15336.677030147872,8.436926236255118,87460.0,8342996428.0,16049803739.0,2.07489736839956,6043.0,14.5842534642318,68.0074568900647,21.6,20.7,17626.472289630656,59.1643483956067,30.89232444298883,Serbia,4.38,0.77,65.56,373.0,-181.0,961.0,466.0,435.0
Sub-Saharan Africa (excluding high income),SSA,33.62356091127309,82.21557476248194,8.0,66.76152287014165,3806.207123461984,4.9,10161.577241946054,2.8284673768840847,20261000.592,259654416138.0,265884037923.0,1.5427844101264905,-742194.0,43.775476981517386,53.24474993361866,18.19288516163939,67.78839880575941,6644.0875893722105,39.33199083862552,70.8011020641739,,,,,,,,,
South Sudan,SSD,3.0,80.23575618070826,8.0,64.707,2911.042972987796,,177800.95962594412,-11.829329539105316,,,,4.968462632998491,139129.0,43.392780873508,54.081600198019,,,6470.425371090691,17.2937284639317,80.332793435217,,,,,,,,,
Sub-Saharan Africa,SSF,32.62644864620318,83.00534287960629,8.0,68.02245707877903,3513.697676849262,4.3,9416.709178300938,3.360378938497597,21390049.192,260892466004.0,275898228156.0,1.5331630872252324,-725774.0,44.01747867325796,53.02969333245393,18.464052287581698,70.03698311555627,6356.451531689568,37.089442040001074,72.90000673109704,,,,,,,,,
Small states,SST,80.42298264225795,44.21332148396252,9.0,53.61352091131455,14585.981681177513,28.7,31466.9537729291,1.6777240352717795,736715.61,42211206803.0,61173915073.00001,1.4884389751238845,-49282.0,28.50246595503384,64.46575380742301,14.169570267131244,30.277697930863585,25460.47734177433,49.90829275989535,29.08561409527333,,,,,,,,,
Sao Tome and Principe,STP,56.9,77.71490276292428,6.0,20.396,2845.735893832312,16.41,5195.120911236997,13.95334880076922,960.0,7643470.0,101589796.0,,-1328.0,42.0840748143837,54.1521533171965,7.27272727272727,45.4,11145.929498029443,65.0832313370367,36.75091627397784,,,,,,,,,
Suriname,SUR,94.6,47.85792453865322,6.0,47.662,12392.933358343558,31.36,29796.941749092337,6.483624247825759,160507.61,484307552.0,502252138.0,,-1204.0,30.4916772142584,63.7128197392047,25.4901960784314,26.5,20021.398050685384,66.5058869102882,17.87917659275552,,,,,,,,,
Slovak Republic,SVK,100.0,21.52275432652688,10.0,51.644,23077.371208463566,70.0,22450.504075789453,-1.1225724418677745,48090.0,56230645899.0,55766634510.0,1.51744260464589,-542.0,15.5349904759871,72.179408912322,18.0,10.0,33423.38496177759,54.7260356993483,12.40856895461039,,,,,,,,,
Slovenia,SVN,100.0,20.14752235923152,9.0,56.149,27228.63870254356,64.0,40896.85861212517,2.732839283884175,20145.8,26068922811.0,26338365594.0,1.60495226217918,11594.0,14.0331046056019,69.6517698888981,14.4444444444444,19.6,37380.98291792111,50.2439782050416,15.79398381612548,Slovenia,5.83,919.0,69.04,896.0,-23.0,804.0,583.0,303.0
Sweden,SWE,100.0,25.4069042864217,9.0,58.068,40094.02886241732,91.0,105942.67112564562,2.358933234514211,407339.7,130090779117.0,120083864160.0,1.1657412674695,63638.0,16.6251556662516,65.4356020278016,46.4183381088825,45.7,79014.22987192184,84.9341031919813,8.06355847588136,Sweden,7266.0,903.0,71.16,864.0,217.0,292.0,761.0,151.0
Eswatini,SWZ,38.6,67.98694794829258,,37.698,7010.933126351396,8.94,18111.67719010326,10.162846895564217,17200.0,1286990815.0,1449165055.0,2.09112187510159,-10989.0,39.3088833361158,57.8182125831389,13.6363636363636,66.7,10772.437274336571,22.2343865624794,34.82549287140848,,,,,,,,,
Sint Maarten (Dutch part),SXM,99.7,31.588923685511784,14.0,,36454.088241633886,,,,,,,,64.0,22.8882386312741,72.462751186886,,,,100.0,,,,,,,,,,
Seychelles,SYC,96.8,32.84169770150772,10.0,,18453.44107303479,,,28.1819635812916,460.0,331346796.0,2078662914.0,1.02087833561425,105.0,22.9311744349981,69.8220617763917,23.5294117647059,0.8,,42.6708881192085,,,,,,,,,,
Syrian Arab Republic,SYR,91.1,60.24595355123237,9.0,39.445,,17.3,5563.199555929414,-2.7802230393940306,183640.0,38208868892.0,53522701244.0,4.02770775856936,-52703.0,36.3157804810167,60.2792050104997,12.4,0.9,4569.523121042368,55.0293653833552,34.19094185565655,Syria,4979.0,842.0,66.86,748.0,79.0,688.0,491.0,292.0
Turks and Caicos Islands,TCA,100.0,33.2506572746664,13.0,,26269.977356972675,,,1.318226637775382,950.0,,,,855.0,23.4464907217937,70.51436766532,,0.3,,89.9678368353804,,,,,,,,,,
Chad,TCD,6.3,99.31515189140114,10.0,64.051,2087.147186778675,1.5,16464.22166748668,-1.5801906838991044,1259200.0,2176002215.0,944773462.0,5.70148439592454,9108.0,48.6906004904171,49.0263565660748,5.16129032258065,79.4,4556.001719801082,21.7784396568755,90.7542098533414,Chad,3639.0,646.0,48.22,401.0,0.02,931.0,601.0,221.0
East Asia & Pacific (IDA & IBRD countries),TEA,95.30785237385312,30.72810318964145,9.0,67.11886432363335,8113.886257774596,24.0,13015.972499717209,1.765138167057458,15866117.134,1739537179317.0,1404944194066.999,1.7496231226322332,-372591.0,21.72573512238517,70.70314439175107,18.79621668099741,17.02082278813627,11999.585112740202,46.66370450852094,45.113915502157525,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,98.9275231925627,27.623058072128387,9.0,51.88826426058346,14776.50481931614,34.7,17043.10851365603,3.887648385485633,22985119.0,685542052925.0,723729455862.0,2.8038881613849043,-131572.0,19.184252227550765,69.45014064446563,15.819337267362684,6.304971999946919,15357.600877515568,64.43543794036616,19.675862928943825,,,,,,,,,
Togo,TGO,33.7,74.55640394385517,10.0,56.507,1474.183389934817,2.6,2367.452164964878,3.1172426928133063,54390.0,658752594.0,1293856820.0,1.63801256321406,-1985.0,41.5444807284277,55.7222137725507,11.1111111111111,63.4,2349.8397235658035,37.1195037247939,81.60646493248211,,,,,,,,,
Thailand,THA,99.0,28.908225306634787,9.0,71.75,11964.05294677146,20.1,15318.683507521322,0.1947721309581709,510890.0,151066486114.0,132528528250.0,1.54034760915174,110883.0,20.5550264323466,71.1044217149816,13.3192389006343,22.8,10450.978255706448,42.9991311200422,53.0593254359251,Thailand,5476.0,893.0,66.92,868.0,523.0,904.0,808.0,166.0
Tajikistan,TJK,99.0,62.02490105146175,9.0,39.522,2171.3609163848755,10.07,5484.032685792475,12.126201494193452,139960.0,1037222035.0,2513235428.0,0.954768508640922,-36677.0,37.0171476710328,59.6811179362984,17.4603174603175,60.6,3653.215575922724,26.529186594207,31.5734738131595,Tajikistan,4575.0,676.0,60.8,744.0,-4.0,792.0,475.0,203.0
Turkmenistan,TKM,99.7,47.06022861364384,10.0,45.338,8285.018930153608,1.95,,9.761016135092987,469930.0,2624961165.0,5570321646.0,,6656.0,30.7545208812398,65.3514056077564,16.8,0.1,,46.8925342953825,34.2871349259306,Turkmenistan,6568.0,924.0,59.78,,-102.0,,695.0,152.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,95.34593228218584,43.46930873067478,10.0,59.766338484706566,12607.729001380052,31.3,21005.204075631143,3.600175273053281,19918569.61,668527792024.0,664043031320.0,1.3718094270621837,-843735.0,28.34201962737432,65.20007051592691,19.27744848998024,30.366994646648923,17030.359835099778,78.08314984669144,32.2666315303649,,,,,,,,,
Timor-Leste,TLS,46.3,77.41787914925715,9.0,65.889,1810.1860190892503,2.0,5234.158731820796,1.765138167057458,14870.0,40912333.0,390173831.0,5.01870958866419,117.0,41.8773175214539,54.0925799645253,29.2307692307692,36.9,4209.594685000915,29.4007657042596,60.3086757720594,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,87.72245737765004,58.07269806502165,9.0,43.52552421114932,7924.518988396332,13.4,14047.987394483662,-0.4525587805527635,10058380.0,295588067585.0,355136559269.0,3.1023355123309644,-293692.0,35.2814809944351,60.753989804273566,11.424870466321249,11.079915808658516,11490.131140459202,48.20688465158888,43.94813894175813,,,,,,,,,
Tonga,TON,92.0,67.01264358317495,6.0,55.969,4383.81130248019,10.0,7051.234744234171,4.9088643183492735,720.0,7796648.0,144386477.0,,-2204.0,37.8214127469042,56.4394487068865,3.125,1.8,13552.78184866384,23.3612068183251,39.88527622162065,,,,,,,,,
South Asia (IDA & IBRD),TSA,72.9865860973521,50.83935790704094,8.0,51.53141844754412,3779.974474773694,4.9,4315.094349335485,6.902360058281758,3347837.0,181474041803.0,290219322097.0,2.9722424122005027,-1805585.0,32.07855907775611,63.09788385454052,18.657937806874,39.47410309534428,5406.214820831511,30.54066597027496,79.64902903856685,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,32.62644864620317,83.00534287960629,8.0,68.02245707877903,3513.697676849262,4.5,9416.709178300936,3.360378938497597,21390049.192,260892466004.0,275898228156.0,1.5331630872252322,-725774.0,44.01747867325796,53.029693332453945,18.464052287581698,70.03698311555627,6356.451531689568,37.08944204000108,72.90000673109705,,,,,,,,,
Trinidad and Tobago,TTO,99.0,27.96123161306408,6.0,61.516,29601.61944665752,44.3,56376.25687766224,-27.631792049927824,5130.0,9301881149.0,6951538909.00001,0.7096586444811439,-3056.0,20.545394820805,73.4780531029922,26.8292682926829,0.5,25197.85541978366,54.3920297229449,16.65126215608751,,,,,,,,,
Tunisia,TUN,99.5,35.162585883763306,9.0,40.892,10237.08899945004,34.07,,3.023044970584948,155360.0,13968435297.0,18927169622.0,1.2949496088007,-13512.0,24.3392663971096,69.2192250063271,27.5700934579439,16.1,14068.680561929245,66.3362197875977,22.11575928032211,Tunisia,5025.0,,66.22,781.0,-124.0,722.0,,
Turkiye,TUR,99.7,39.54616951296695,8.0,41.164,15559.742533250135,36.4,23558.420369340143,5.580170753788579,769630.0,98809122111.0,139787828661.0,2.47155127527395,24276.0,26.3209480547037,66.5575162732695,9.10746812386157,13.1,28802.49508159681,67.8401432171223,32.9455526193671,Turkiye,5213.0,755.0,66.74,456.0,-0.23,853.0,454.0,316.0
Tuvalu,TUV,96.5,53.9336345225113,8.0,,3081.938905866036,12.8,,1.05263157894737,30.0,474755.0,47020554.0,,15.0,33.0927687234144,61.3630932466664,0.0,0.2,,53.9728070033742,,,,,,,,,,
Tanzania,TZA,11.2,87.11624679381875,7.0,84.671,1972.16784667969,2.4,4727.729605615824,9.04166245405979,885800.0,2975976413.0,6528049463.0,0.7571930663044689,-324478.0,45.2656102446209,51.9600085085061,30.6501547987616,91.0,2720.40957718488,27.498387547781,87.29223762356649,Tanzania,3408.0,837.0,52.74,607.0,308.0,903.0,733.0,161.0
Uganda,UGA,10.0,102.8011599111563,7.0,70.861,2014.608794420984,4.1,3329.556129248527,85.35327523505751,199810.0,1456470312.0,4242396039.0,1.43231723283534,-164553.0,49.6729642740261,48.3194605501083,31.4814814814815,94.3,4611.283087556894,17.6123523369348,77.595356172073,Uganda,4612.0,852.0,51.26,0.76,-39.0,0.84,594.0,296.0
Ukraine,UKR,99.9,19.83195563410619,11.0,51.28,7994.61572265625,17.9,4815.219067577572,12.629928973802734,579320.0,39260378277.0,45424481335.0,2.8403538702613003,26796.0,14.0408271916291,70.7990100577751,8.0,3.0,4143.932015207086,68.5251442249547,18.7349629798453,Ukraine,5166.0,845.0,61.88,0.46,-247.0,962.0,545.0,189.0
Upper middle income,UMC,97.71155951920272,32.17816639022859,9.0,62.437209922645074,10258.492823148525,25.8,15342.44075545408,2.009128289771141,43653412.744,2645726560553.0,2335912714202.999,1.757774911889877,-788461.0,22.479937615865687,69.86084117527845,18.88362983515587,16.110203195668994,14278.932944635477,57.01717558410094,39.94664452992055,,,,,,,,,
Uruguay,URY,99.1,35.63725462138861,14.0,59.732,16421.7696322847,41.8,42524.18167251337,8.617074545234502,175020.0,4518717547.0,6866473336.0,1.8226133795888704,-8510.0,22.5720531550341,63.3383190975716,14.1414141414141,44.6,24314.38894437916,93.9337324320314,24.21017907942142,Uruguay,6296.0,924.0,67.02,825.0,-128.0,544.0,722.0,255.0
United States,USA,100.0,29.332339755397168,12.0,58.412,47194.95008938721,71.0,,0.6167942079236184,9147420.0,1053235200000.0,1602987300000.0,4.87576835879774,1387306.0,19.806037367846,67.5228695936854,16.7816091954023,7.3,,80.6850378350499,4.157052801731758,United States,7158.0,912.0,66.72,831.0,196.0,665.0,753.0,262.0
