Country Name,Commercial service exports (current US$),Commercial service imports (current US$),"Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Insurance and financial services (% of commercial service imports),Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Transport services (% of commercial service exports),Transport services (% of commercial service imports),Travel services (% of commercial service exports),Travel services (% of commercial service imports)
Timor-Leste,-0.1326437110682773,-0.1800943208686425,-1.6072896666458287,1.942267822454809,-0.44659695263973914,-0.19837421365699717,-0.3066577210936563,-0.11416586188820775,-0.572040786002661,0.28889823569288386,0.9522056358335378,-0.47509741456157306,-0.515580413987088,-0.38128775275944327,-0.5275398054655378,-0.5214270138262458,-1.0539087865523427,0.5955948793626901,-0.16274803978908867,-0.305488410610492,-0.12776313816394236,-0.7525732920766618,-1.2480586646460776,3.202105373952753,-0.6961976557333587,-0.3902607760282184,-0.6501596383926266,-0.13540687159090534,-0.4781405124768998,-1.197798218331088,2.3942935626476043,-0.6188935519038697,-1.3583710796149604,-1.3924094941011098,2.434329245905254,-0.49346539788572163
Togo,-0.1326428291488847,-0.18009442786349392,-0.0716817118183665,-1.4856380818725468,0.595019339520159,-0.1983733839886342,-0.3062210436808601,-0.11016082465228172,-0.5055644315570144,-2.2243708150373096,-0.5651603244873149,-0.4171961421002711,-0.5149769784801537,-0.29217797049470795,0.556827751322275,4.199592494412251,-0.08045374125783343,2.58592946836199,-0.16274620078973612,-0.3048607252930779,-0.12782417215814412,0.2049298130358478,-0.9034033084213192,0.5529748074322843,-0.0015075124191782452,-0.41490322101325156,0.2559537238241561,0.10884133705718071,0.9317843852729335,1.2319921760441233,-0.007223344212148228,-0.38854338483276235,1.2885647423948194,2.3020900608975006,-0.6994161804526897,-1.1557222552475392
Tonga,-0.13264368633928086,-0.18009499332270137,-0.9543829534667132,-0.7013002385962653,-1.0426963264203217,-0.19837433704829643,-0.3067236099380066,-0.11416586188820027,-1.3235410755619998e-16,1.2512684379124008,-0.2582349184251722,0.0,0.0,1.1151273430981927e-16,-8.551967139813497e-17,1.159409522491695e-16,0.0,-0.489201203296041,-0.1627484725669363,-0.30563150829759056,-0.12782417215814412,1.0791251667921952e-16,1.0066831861010517,0.09351021605338135,0.0,-2.509404064243826e-16,-7.831766527177669e-17,0.0,0.0,-2.5156206522538635e-16,0.14220838420979073,-0.2228967754124624,0.04219526281143815,-0.16965406582386042,1.047627310725591,1.4888206820721563
Trinidad and Tobago,-0.1326424639270582,-0.18009204978419174,-1.110742433539106,0.7654693094071885,1.3874047390366926,-0.1983677328512939,-0.303124243245138,-0.029211080115900193,-0.43199679195633156,0.5977839140968707,-0.682597277420901,-0.3853723602488727,1.9292149650785466,-0.16486995045419514,-0.5197628018459617,-0.48590166450337025,-0.7140028599199032,-0.06471664657034149,-0.16274099887356752,-0.3026397658826118,-0.07322710790747737,-0.7278685030657245,0.24671532437337762,-0.2504657037849382,-0.27933193760323366,1.2610859536984964,-0.5884123932561707,-0.2107168677975994,-0.4870122754355221,-0.04962517203863221,-0.2558034923472281,-0.039784897699999246,0.04205726749390015,0.0020135944012813155,0.6189338535624492,-1.552889774945321
Tunisia,-0.13263029261818668,-0.18009061019869774,0.9490412934495946,-1.2234739945812574,-0.7906902135090891,-0.19836060470168476,-0.29967259163039056,-0.1140012355456224,0.20124729899024613,1.0314324888236528,-0.8074291414021663,-0.32113819627672413,-0.4651070963726091,0.7798344862673869,-0.4032743046090838,-0.3583239833445642,-0.7110035247135165,-0.5550092872794845,-0.16272232690014127,-0.29528703462544575,-0.12774618746856095,0.7322849596404911,0.32950561630466363,-0.6464936822394124,0.5604460790011094,-0.31195790367946524,2.8826164806705834,-0.30181002587567035,-0.462414022288568,0.09200083926041891,-0.4632996114314433,0.774816606786762,-0.4013983697659229,1.2529104551881178,-0.4249541878398823,0.371902810941866
Turkiye,-0.13251964534906535,-0.1800494348839769,-1.1774356577291614,0.3422917452076828,0.1830291692418055,-0.19820783890654795,-0.21595378626867465,-0.05950925428399599,0.9292627750319771,0.34406571630510924,-0.7122632077442104,0.37062904391392637,-0.33831676364194363,1.6109082280677347,-0.39499696472490264,-0.32861301231884177,0.28737580904714355,-0.6673934045144917,-0.16249088147562504,-0.20818314107554792,-0.11893141391807123,0.1116216961675447,0.49856696095943964,-0.5039885565733248,-0.03451121723118784,-0.23199110552310312,1.2485739441102948,-0.034062985220693835,-0.4213577466399269,0.28736713671980896,-0.8174051371999611,-0.2385337069262064,0.9738403099927178,0.156695351215558,0.5794682603557532,-0.6712850266727842
Turkmenistan,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.1983645744023649,-0.30135693466998204,-0.11416586188820775,-0.5674207214553867,-2.3949987973890092,3.43450737152645,1.0001434961386586,-0.48687670511281206,-0.3631899679713281,-0.13910500915492477,-0.5256092038155342,3.491205179067074,-0.40598681601253545,-0.162745104746122,-0.3042621940319831,-0.12782417215814412,-0.7807171939454325,-0.8026184746189571,-0.28512191420690763,5.614322509385119,-0.6169320914449546,-0.6532368702632525,-0.34683355399400806,-0.4951904314168881,-0.3335802588978077,1.173714222923104,-0.7103856709887909,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Turks and Caicos Islands,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.1983743527024165,6.178213671622597e-17,2.0579099239639636e-17,-1.3235410755619998e-16,0.0,9.861525919602874e-17,0.0,0.0,1.1151273430981927e-16,-8.551967139813497e-17,1.159409522491695e-16,0.0,-1.7675786966959614e-16,-0.1627483328029855,0.0,0.0,1.0791251667921952e-16,0.0,2.872957130008553e-16,0.0,-2.509404064243826e-16,-7.831766527177669e-17,0.0,0.0,-2.5156206522538635e-16,0.0,-0.9166403292276722,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Tuvalu,-0.1326438222528637,-0.18009510408699883,-1.1995703726843097,0.5581209926237365,-0.7201775973215365,-0.19837435546490825,-0.3067287312348396,-0.09914551760460817,-0.5454219238951773,-2.3677808766784056,4.2113543045313175,-0.45252545993230847,-0.41451690387981804,-0.3858549379124926,-0.5123474084432702,-0.46178549578341344,-0.9414670136209642,3.516441918208778,-0.16274872389684783,-0.30573576714749706,-0.12782417215814412,1.0791251667921952e-16,1.6348552024357301,-1.0018802780638087,0.0,-2.509404064243826e-16,-7.831766527177669e-17,0.0,-0.3851132362300968,-1.471268646959461,-0.6513696055564964,0.053055794009832985,-0.6504587460576485,-0.3628896127946769,1.6462222448850672,0.08613513229695803
Uganda,-0.1326404558632643,-0.18009035634483056,-0.8169400213970862,-0.5353486898394076,-0.7666852020679107,-0.19837107362468,-0.30495262994283645,-0.11416586188820775,2.1721344955752047,-0.3268646796365611,-0.6691464055622429,-0.03700573479420743,0.0,-0.2654018728563998,-0.34709045945345635,1.8826832660073254,-0.5200429926267388,0.8198065778471938,-0.1627393290621554,-0.3021551793878784,-0.12782417215814412,1.6155124813478028,-1.2669834785530925,0.27912512691333724,-0.4934664104752489,-0.5082950439824641,-0.018001118815414274,1.0932986118979175,1.5049342696517751,1.2239705645054828,0.41205483934073783,-0.7516146803221324,-0.8087891149499359,1.4734222611283456,1.3369425349205724,-0.6922453596750281
Ukraine,-0.1326137777682413,-0.1800705566530581,0.9888674184559083,-0.9864551972781896,-0.5169570843368448,-0.19832826421047922,-0.28148763702561314,-0.09832305976889938,0.4277307676610879,-0.17723104519409102,-0.26187709105899454,1.1766136334972035,-0.4267323302649132,0.958475495655057,-0.023092237752087574,-0.38349421845514853,0.5798659641447756,-0.33270739182085596,-0.16267422358107675,-0.2755142383457191,-0.12707064631785583,-0.6707433491137438,0.28386237265186126,-0.14551086758197831,1.4060552417890297,-0.48113836634297885,-0.46719288009335214,-0.33185060750903494,-0.4200020774657025,-0.031174723323397033,-0.30962956707050676,0.35881703281324995,1.2303937397535103,-1.0806170995018305,-1.432640400593792,2.6066338264339137
United Arab Emirates,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.1980157582493052,-0.19984905796981806,-0.11186046006922637,0.4968919121747525,-0.4429875127624869,-0.09400406171501652,-0.19737337375070713,-0.4346783187482602,0.5267555885139182,1.2033366616015624,-0.037438001544772795,1.281372369471279,-0.6552975796931287,-0.1623951284573363,-0.1812378995332552,-0.08343799843213595,0.3881050100088415,-0.6718136456257207,0.29391494531769435,-0.36738937520627846,-0.21698361619418594,0.5411048798231444,0.9769029605082447,0.28264174708294315,1.932027495816172,-0.8522250863033712,2.684838158137558,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
United Kingdom,-0.13189526824913186,0.2848100879477298,0.9886701688343854,0.8006382459385413,0.3555827548841676,-0.19795074945120353,-0.07474000822428355,-0.10943398203062148,-0.18270634082756187,0.9998830396366764,-0.41115124096665073,-0.15411821281166582,-0.3377550394709906,-0.2594535103874098,-0.3630049410648612,-0.42073251692812197,-0.3008833709447763,-0.8852952965546569,-0.1618952136473387,0.03327346829054499,-0.12230748490419545,-0.5608625286245414,0.9709146263214561,-0.5720404143565553,-0.2724063700879898,-0.45468022884493253,-0.4010829661756559,-0.22391519318434552,-0.35256646072672215,-0.2589433769918675,-0.9012591976055151,-0.5207077559209599,-0.8311525454642933,-1.4304769424978032,-1.222613094893308,0.5080861130094645
United States,-0.13110789038376322,-0.17914242398176677,0.7618368553195128,0.32671397294103854,1.552671930284123,-0.19686128254927937,0.5251899916590952,-0.055430324346175716,-0.2933303083512964,0.0438078191762878,-0.3031021959365265,-0.3625217015772878,2.4245613042316783,-0.2753946597386256,-0.29017332989179906,-0.46721295865369655,1.0638247378182737,-1.7675786966959614e-16,-0.15960107789302302,0.9401264047683288,-0.05980117007281443,-0.5807790187189267,-0.4354008490239003,0.48753901720148557,-0.6002297667033046,1.8788313117675988,-0.3939254601499398,-0.1665523034044839,-0.4281522779158084,1.8463349202974502,0.0,-1.0875239182495788,-0.71385313124004,-0.8938629618157411,-0.8429069201789313,-0.10444956721320169
Upper middle income,-0.1313781637998755,-0.1784471544414812,0.7310372613486567,-0.3104739389377542,-0.18362937672628257,4.2006765579746075,2.087043281258844,-0.06382280516661927,-0.2307139385200383,0.2688968598372887,0.016160037335400487,-0.15934256149437506,0.11678293275192711,-0.08019444703322778,-0.09504243363975508,-0.3409002281967865,-0.04351523966384529,-0.28640513275842855,5.167654180444999,1.7805920456592552,0.02971790569450044,-0.08875930132766689,0.25133057969981576,0.048575887040331896,-0.28627160725362494,0.19425683086906775,-0.04342390520280826,-0.291868043061635,-0.26469543104374804,-0.1933685115923542,-0.14899243642395613,-0.5804783117216745,-0.11686345127382504,-0.47644326378134594,-0.5265535613165517,0.9782824010617069
Uruguay,-0.13263425353470037,-0.18008723137494942,0.4618852218208893,0.6413204477171555,-0.3294081204332562,-0.19836728348596522,-0.30352133512072693,0.26999533712358603,-0.21756419728136211,-1.4949053125536302,0.9276479016856354,-0.19649194773252063,3.547315321367258,0.17757531841200155,-0.4695645676996725,-0.4255783970089379,1.2242901808298758,0.566634447639784,-0.1627386547623928,-0.30258246904250097,0.32618604642571475,-0.1967131212742597,-1.73259554682015,1.0355691862195324,-0.3107993426302183,3.843446189580908,0.9385225564331385,-0.4569122546718259,-0.36819702148895583,1.3388029048231753,0.8151386894415064,-0.9244425786060532,-0.6984434522302364,-0.6029263981597254,-0.02327078428085697,0.07799677474037879
Uzbekistan,-0.13263839362396634,-0.18008629756489816,-1.176410340955848,-2.0461514854851086,-0.6819658514398382,-0.19836060746417655,-0.30251396894320054,-0.08686247176080601,-0.45502267822574244,-1.3839135315772397,0.4224453285943655,4.225431734198239,-0.5148179405674732,-0.02941412859611612,0.033999338278163795,-0.5291791700200034,0.6985679459535904,0.9333177738456422,-0.16272195542227205,-0.2948212201893101,-0.12782417215814412,-0.7262473638531793,-0.49123448792347213,0.30963144691152594,2.9882281249763913,-0.46168924771793096,-0.32940365469280214,-0.30627598365994013,-0.48878370271463417,0.35806449047785305,0.24805989791276079,-0.12076514593380963,1.5164418488106224,1.028129812219435,0.3128050934590939,1.5360161340648866
Vanuatu,-0.1326433586841498,-0.180094808972396,-1.439336387059729,-1.4399749940748263,-0.6235977599517774,-0.19837430389839514,-0.3067119605909076,-0.11416586188820775,-1.3235410755619998e-16,-0.40093904607262865,1.805767644038511,0.0,0.0,1.1151273430981927e-16,-0.469970902654836,1.159409522491695e-16,-1.0317386566577373,1.3605566278346197,-0.16274832667298766,-0.3055854334703616,-0.12782417215814412,1.0791251667921952e-16,0.5711558811165282,0.7082121212192651,0.0,-2.509404064243826e-16,-7.831766527177669e-17,-0.42690958961097686,0.0,-1.5095553401011488,0.5875417195152003,-0.41316091383239745,-0.6343727310501939,0.1124335979662499,1.8570154818385063,1.8366164442101114
"Venezuela, RB",0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.19835850797042784,-0.29928192380059565,-0.11416586188820775,-0.5004785425662672,-1.2185248217847022,0.6150525500413244,-0.46772748063135244,0.04717910187144018,-0.3696655962376528,2.8870471332956633,-0.4881839914711876,2.4316177909611922,-0.7990502105921853,-0.16274156773736725,-0.30233887820693073,-0.12782417215814412,-0.747851431269549,-1.1668668049195454,0.6844057615316699,-0.3287014305235798,3.045436232620399,-0.5647845763697813,0.2419996264390426,-0.4904160633184133,0.9994497488181177,0.4841924052936672,-0.758240682683457,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Viet Nam,-0.13261468378072783,-0.18006381327399873,0.0,-4.813682168218321e-16,0.0,-0.19813100940614262,-0.17545353632415192,-0.11416586188820775,-0.39874801890145634,0.3330420737362546,0.5097294271495088,-0.4114527476110095,-0.20323147334130437,-0.34079364337786056,-0.2317328311936186,-0.48320732305762193,-0.6656910566296622,0.19904797240278724,-0.1624381046462059,-0.18124076551671817,-0.12782417215814412,-0.52342100498535,-0.37944402831134244,1.802844985244512,-0.658549808195809,-0.2766130287303073,-0.654836309960201,-0.2888078107164472,-0.4257786077076522,-1.1640745098873355,1.380570828705492,2.646155985505264,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Virgin Islands (U.S.),0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,0.0,6.178213671622597e-17,2.0579099239639636e-17,-1.3235410755619998e-16,0.0,9.861525919602874e-17,0.0,0.0,1.1151273430981927e-16,-8.551967139813497e-17,1.159409522491695e-16,0.0,-1.7675786966959614e-16,0.0,0.0,0.0,1.0791251667921952e-16,0.0,2.872957130008553e-16,0.0,-2.509404064243826e-16,-7.831766527177669e-17,0.0,0.0,-2.5156206522538635e-16,0.0,-1.9633109628286819e-16,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
West Bank and Gaza,-0.13264226232942156,-0.1800920731045028,-0.7498123497730256,-1.9085588352202094,-0.9240597015973169,0.0,-0.3061742947254342,-0.11416586188820775,0.4326898982910401,1.3401410322810645,-0.8305352567528296,-0.35618190402742533,-0.5020616415443869,0.4956502431215291,-0.519399447670055,-0.5273840698857071,-0.9784085381104718,-0.6676237831104445,0.0,-0.3024499835697485,-0.1278193471542003,0.13642832946683064,0.6821886446410933,-0.9358359040870553,1.1369964560406511,-0.527200285544731,1.3391838471535775,-0.3910884245257145,-0.4726520354187978,-0.08192709100206493,-0.7196640341856072,-1.9633109628286819e-16,-1.418954319111668,-1.320533584917063,1.7358606606154634,4.144843617626745
World,10.940307399491472,9.732771829238057,0.7460357903407425,0.5312256382281146,0.11581289157947432,-0.18078471870280743,8.924255908015983,-0.09000681162622781,-0.2560142059718291,0.42174715806067997,-0.005696817817694656,-0.17715267458666434,0.08469974340284835,-0.15602032839340688,-0.21758004570835218,-0.39239635706032006,-0.11822892874918818,-0.3918740838555035,0.0,9.024250644733469,-0.04098337997205123,-0.17917965691783716,0.3111859307762576,0.10099830952514953,-0.33146814524378754,0.09847700676839569,-0.11334452898744117,-0.2562796548914271,-0.33327003469288846,-0.005615489485918605,-0.3675416624308846,-0.4325981764592407,-0.07630740155991352,-0.7190775520775187,-0.7693326298644024,0.13030996523019742
"Yemen, Rep.",0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.19837375508336258,-0.30667064503126495,-0.11416586188820775,0.4225755869516095,-2.566685798202725,-0.8366278607268044,0.17443961214029305,-0.5084263221650449,0.8121374926618,-0.5266537344289273,4.864674377032659,3.8628305865894297,-0.5422084833409494,-0.16274309165483072,-0.3035501499517194,-0.12782417215814412,4.491499413151074,-0.20750920714196244,-0.29668643345401713,0.5891056842819884,0.8675738393791773,0.8777498724449286,0.007279682996887548,-0.39584339943713026,1.2311312466543336,-0.7963082958115804,-0.9652443023202455,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Zambia,-0.13264206599746936,-0.18009273266586565,-1.373444700025926,-1.4473186296803704,0.3482542042888687,-0.1983678737383744,-0.3031682742363619,-0.11416586188820775,-0.5265991841580904,-0.3049453752207455,0.3395261787655971,-0.4753393691329547,-0.5142590529797105,-0.38955543206864407,-0.45231166212762913,1.0378683627086422,0.1738757591458918,0.1758249661933585,-0.16273997025992967,-0.3021455887938071,-0.12730340311918928,0.8586719068223573,-1.365978814383557,-0.3183016551958791,-0.592932826164206,-0.6041588626123374,-0.5214977241334992,0.10958011808825353,3.0805948756581727,-0.03340832615465735,1.5647029245762063,0.053083963627220794,-1.1750587010720102,1.6184807404114214,1.7484483990188833,-0.31204285452757574
Zimbabwe,-0.1326428679729816,-0.18009371141338573,-0.8552435167889069,-0.7253518207005532,0.911876895837087,-0.19837042443911299,-0.30492772904662313,-0.11416586188820775,1.1658614897991755,-1.5302975290979524,-0.843918935380239,-0.47546208802176165,-0.5154131531039953,-0.38958965390595474,-0.5270644996480324,4.3092193292353835,-1.058878752643945,2.6694953068601652,-0.16274285871491273,-0.3039868161879587,-0.12782417215814412,-0.7345776819132285,-2.582479394435963,-0.5771456539131439,-0.6624664655652568,-0.5778888517190727,-0.5191804359139962,0.132944778384539,5.227835044335873,-0.2631565497201886,3.1354804508609417,-0.8790508797252896,1.0047755979334465,0.44074414769303716,0.3856998393238257,-0.08621173234143359
