Country Name,Access to clean fuels and technologies for cooking (% of population),"Access to clean fuels and technologies for cooking, rural (% of rural population)","Access to clean fuels and technologies for cooking, urban (% of urban population)",Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Agricultural land (% of land area),Agricultural land (sq. km),Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Capture fisheries production (metric tons),Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Energy intensity level of primary energy (MJ/$2021 PPP GDP),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Forest rents (% of GDP),Land area (sq. km),Land under cereal production (hectares),Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),Methane (CH4) emissions from Agriculture (Mt CO2e),Methane (CH4) emissions from Building (Energy) (Mt CO2e),Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),Methane (CH4) emissions from Transport (Energy) (Mt CO2e),Methane (CH4) emissions from Waste (Mt CO2e),Mineral rents (% of GDP),Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Waste (Mt CO2e),Permanent cropland (% of land area),Population density (people per sq. km of land area),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Rural population,Rural population (% of total population),Rural population growth (annual %),Surface area (sq. km),Total fisheries production (metric tons),Total greenhouse gas emissions excluding LULUCF (% change from 1990),Total greenhouse gas emissions excluding LULUCF (Mt CO2e),Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),Total greenhouse gas emissions including LULUCF (Mt CO2e),Total natural resources rents (% of GDP),Urban population,Urban population (% of total population),Urban population growth (annual %)
Sub-Saharan Africa (IDA & IBRD countries),-1.3707512853850954,-1.2156568472881069,-1.4179142251553498,-1.554030794589566,-1.7123688410293325,-1.1451886429387192,-0.061976106166945,-0.22260991716192782,-0.06540923278866324,-0.08004318031217268,0.13040014190951196,-0.11666266809329254,-0.09448530322159998,-0.08752092734372902,-0.45714695288977736,-0.09970536647132976,-0.09951902097928926,7.242043286417614,-0.07203999096877084,-0.10238077612996728,10.216082872628066,-0.10536654440144055,0.08532711596573592,0.12514809369216287,-0.106625521167944,0.035189911201099974,0.043742716999363905,-0.7963431120753295,0.687333915067466,1.9018668849783038,-0.14945137933261868,-0.4908717383873648,-0.09568672931854977,-0.6971304961154341,0.2522744201599185,-0.2056822509500635,-0.18628939285054275,0.47229967868456374,-0.11537944298539003,0.791211830966513,-0.11276074979628865,-0.1797089214417516,0.37926845798389586,1.6734063632615872,0.7215662875770632,-0.03571798919530749,-0.12801829492375885,-0.1107017763468566,-0.05984960163433991,-0.0918869691783407,-0.15929214973751615,-0.1255205534913836,-0.13136455347306905,-0.09449788417254268,0.06359308931734028,0.05018481641340303,-0.06981509366090645,-0.090904329565176,-0.06936571304522204,-0.06771612203504095,-0.09948100536078562,-0.10063164546844418,-0.0937354656968426,-0.12023258598857543,-0.10983236936161113,-0.0682031248931376,-0.18450064294549764,-0.1583234597647262,1.374901723460314,0.8890451838515534,0.8727283420338627,0.4068084459714859,1.2562824211965686,-0.0799048169966642,-0.09246456318742163,-0.0947184889263119,-0.46965250076276943,-0.13796783857192438,0.46083157957947835,0.44826473130895117,-0.8727283420338624,0.9047181543337139
Sub-Saharan Africa (excluding high income),-1.3404779570551075,-1.2014312734633081,-1.3934024290088054,-1.520222106108635,-1.6787243880483145,-1.1887672939493843,-0.061720116756641644,2.965366993933395,-0.06540924165567572,-0.08009624291356583,0.16969512211428914,-0.11696840964338505,-0.09477723024010513,-0.08753438540255126,-0.447596098359453,-0.09987718910498362,-0.09951902412638933,-0.125391764864539,-0.0720506731464988,-0.10238257793611441,-0.16833713556282393,-0.1066598119333842,0.08567956449465094,0.12424085202036506,-0.09884499728587404,0.04929436650996482,-0.014438107630027919,-0.8138731823871838,0.6879608597794015,1.9304579382346523,-0.17248471281724262,-0.48818582806486577,-0.09242025585056257,-0.7006063244790491,0.2728586316868902,-0.20375938405187677,-0.18656682723386175,0.411298118420135,-0.115503927657809,0.7915965526731517,-0.07809351558287843,-0.1797866881990582,0.2794900494061853,1.5714736348664171,0.5983494640548129,-0.04062413994947502,-0.12867761842039205,-0.11189207984207597,-0.06794826429549009,-0.09200626241551133,-0.15933253773346942,-0.12561726085861968,-0.13186676241056486,-0.09708622583536007,0.07478181846187947,0.016638024779551095,-0.07063291287310625,-0.0916735466467248,-0.07094974747527497,-0.07140416274877903,-0.0995189582371788,-0.10098498224542497,-0.09373771437202223,-0.12027798398326395,-0.11095392727094433,-0.06819237087603926,-0.1858063834354735,-0.18153979804706366,1.2966926308901698,0.7292384967287795,0.775549595410947,0.3943868660255011,1.1811860651542299,-0.07993076307879562,-0.0965893671993814,-0.09501054906986615,-0.46087594685085936,-0.1382988291220972,0.4442669041313966,0.4120304221904672,-0.7755495954109474,0.8828574210610811
Sudan,-0.885535350686021,-0.8014513908613552,-0.6320758172969387,-1.6769913446365359,-1.7764479211037365,-1.738102238614317,-1.2693633044512804e-17,4.4868855450616946e-17,-0.06554573546243349,0.0,-1.3651374175169756e-16,-0.13302783800198006,-0.04918822748731006,-0.08869752978730912,-0.49859991349939853,-0.1063348457783599,-0.08090310110269007,-0.13244568989259237,-0.07244795911017075,-0.10304095470217704,0.443727543523476,0.1784338671445354,0.014650983329870004,0.25124688617320706,-0.32709878596432973,-0.3857522601886174,-0.3575129549705472,-1.1036244544867004,0.0,-0.6354383603658544,0.7760615471199742,-0.729232119472226,-0.3855690288543664,0.5257843490452186,-0.4922684514019278,-0.112537760292631,-0.2727112348646643,-0.607157066488231,0.0,0.0,-3.1154005034189327e-16,2.588778647874277e-17,-0.4360723730220381,4.304979655954926e-17,-0.28013667064364667,0.05438905219639962,0.4669754482578158,-0.11851138887017107,1.5121436099858017,-0.09500667899812211,-0.17789401039999544,-0.1384900859640472,-0.16070412824255975,-0.12170469468619118,-0.2695035686960239,0.45247681241506976,-0.07564017335203306,-0.09581534091034517,-0.07588339730310627,-0.09654528544351611,-0.11134692087743912,-0.10816317358260946,-0.09516885558166212,-0.12197099385904844,-0.11968435925060439,-1.6517433171629603e-17,-3.567403237233208e-17,0.8165978715898647,1.1336231766527527,-0.2591459321907839,1.0682507478134609,0.5343902757210903,-0.1841467937565017,-0.08131664788825711,0.02447207263553064,0.19729222817941497,-0.3268651712123283,0.104010449680858,0.3665215579771101,-0.29776863970466144,-1.068250747813461,0.43482137466377474
Suriname,0.6914193471103283,0.5587103621941907,0.6620564792276294,0.5472817307664202,0.46114594840759454,0.45546505283359845,-0.08018632721889037,-0.22593260443864277,-0.06554643022478204,-0.08222113468082991,-0.4529613394064295,-0.13316972792073054,-0.09936744974944292,-0.08626036205677223,-0.2460790453244459,-0.10644215801574226,-0.10157910324335521,-0.13263549423026658,-0.07245219780645434,-0.10304669088092545,-0.17843169596235378,-0.12134301013536342,0.08997519054512318,0.11994666608868128,-0.24689748584999852,-0.31927477948186994,-0.3763305922537412,0.43020688588793027,-0.47902388156813763,-0.6354383603658544,1.6960044137679455,-0.729232119472226,-0.3855690288543664,-0.21367740933941728,-1.3673743639044327,-1.745602058250186,-0.2769931051436533,-0.859324222662915,-0.07438949979207428,-0.23253333327774123,2.750335453877037,-0.1824339259043706,-0.33497075551354455,-0.25771486010191397,-0.39604667469090804,-0.08264264334660792,-0.13486098109147152,-0.11976487171500448,-0.11013455616403742,-0.09510229665812134,-0.17871027305505113,-0.13872648175062433,-0.16202242670348618,-0.12363145387822334,3.1046046009908927,-0.34666347117393675,-0.07647744407768163,-0.09661716697749856,-0.07605897406724274,-0.09829056664958319,-0.11186902936619919,-0.1050457671537641,-0.09517503943840612,-0.12207881409643367,-0.12031332375892434,-0.06891275748317746,-0.20791129040792275,1.359779128576553,-0.13937902993379478,-0.30979569531227136,-0.4020056768423614,0.27316446010347256,-0.33887044410824,-0.08132920362935074,-0.1584360900439105,-0.09915425663779831,-0.2137192616046092,-0.1651009108728536,0.5418027456643788,-0.32387059440164667,0.4020056768423611,-0.5489917878073786
Sweden,1.0670162628726811,1.2248082674288694,0.8541185161676713,0.7303773802660539,0.8133316863496763,0.5767175161799658,-0.07704708742070528,-0.2259213625045649,-0.06554341585197039,-0.0806318071005167,0.41214614655157206,-0.1326175766405933,-0.11562354876166263,-0.08864493202768062,0.025214058304899863,-0.10603883163502227,-0.1015164586429257,-0.1320630963977276,-0.07240498046409898,-0.10302776754124422,-0.17687431745812723,-0.12133928953534989,-0.2243898914449372,0.11916736433364511,-0.3095918706976984,-0.6456772287372633,-0.3586099373226563,0.7986720024457856,-0.0914736446683743,-0.5871231576438964,0.7257758097423334,-0.6864070849179987,2.931829153892558,-0.8337726533943524,-2.026739453175508,1.0036625935538563,-0.08280856864108646,-0.33583797440154584,-0.10079959522720959,0.24091021470285298,1.592499589480676,-0.18237842768833465,-0.3722341732944673,-0.2576925756153213,-0.3839911624632866,-0.15099170959097802,-0.13479993506256363,-0.11969204306702425,-0.10991414067248219,-0.0951027630857311,-0.17528154476701785,-0.12045953460602772,-0.16001359095350304,-0.12235584385619624,-0.35132395735162625,-0.44506355819171023,-0.07630252357203589,-0.09648718412691952,-0.07595781502800808,-0.09825320588982028,-0.10968622609688396,-0.10880605653847321,0.548507106394944,-0.12184086153904643,-0.12008762287355164,-0.06892672369974495,-0.1957105101064286,1.0403436346823522,0.5284254063083286,-0.30712615018692946,-1.2005751268580802,-0.09079476418365665,-0.3201343930322941,-0.08128011260396682,-0.22613289544384596,-0.09900966500231614,-0.007888815901896789,-0.1419790003425609,-0.7034593551338184,-0.30582446316670325,1.20057512685808,-0.5467652783269158
Switzerland,1.0670162628726811,1.2248082674288694,0.8541185161676713,0.7303773802660539,0.8133316863496763,0.5767175161799658,-0.06302972080231278,-0.2201452068664098,-0.0655460018274882,-0.07963895893511479,-0.7204010632478673,-0.1332443528919377,-0.10992904725919354,-0.013003039595163579,0.1069749005133978,-0.10467812314515862,-0.10156468795148776,-0.13218186035404683,-0.07241747594691578,-0.10304111720724096,-0.17711554257608858,-0.12136183494284165,0.09003841459531647,0.12015366088974798,-0.34436478578787266,-0.7029331606188796,-0.3735844154822985,1.433702572292738,0.9591143469273719,-0.6354383603658544,0.9480420370860628,-0.6899454230993836,3.130530428555854,-0.8442537977004164,-2.0800234124340897,-0.1717035747343785,-0.25676116491440537,-1.0316916458709269,-0.06515677830006857,0.5866439531685633,-0.06440531984664258,-0.18249504887219095,-0.4319624748100911,-0.2541619652920439,-0.3948325627544493,-0.1448348202796546,-0.13482940269988158,-0.11969238623441142,-0.10990667190484085,-0.09510008704741378,0.20390859513429302,3.836977856903593,-0.16075038432890806,-0.12361598381154935,-0.4059106739331401,-0.5525579221535676,-0.07641672661084246,-0.09657018169443773,-0.07603321408554596,-0.09827188626970175,-0.11162284854635163,-0.046744061357670695,-0.0951120765333763,-0.12186252876378413,-0.12014148885159415,-0.06857798638176336,-0.08704408639611352,0.978886482501699,-0.36545865678659695,-0.30571242199898185,-0.708301055296364,0.22439234918734338,-0.3469653465506259,-0.08133521572339618,-0.19454235946481607,-0.09903293704290163,0.0025181954862957003,-0.14188477915284867,-0.7405568100291198,-0.3110930027930866,0.7083010552963637,-0.4398851525300301
Syrian Arab Republic,1.0255901324577157,1.1587069485887869,0.8480213086457652,0.42860862460925025,0.2121870646899158,0.5767175161799658,-0.04658540595401565,-0.22588055911667443,-0.06554336016713205,-0.07567832955002493,0.06737270456997509,-0.13323057659711532,-0.08096406699995015,-0.08861864655501199,-0.2268286428636188,-0.1055167466878352,-0.035238679097094154,-0.13213561242019176,-0.07241505820679733,-0.10297904552298898,-0.17744042643299757,-0.12136955058254634,0.0898484091925751,0.11948874566478328,0.17299367161275947,2.117905841718915,-0.36038898642471223,-0.6291091480597796,3.059123010128203,-0.6354383603658544,-0.7686155738571763,0.9985404530352066,-0.3855690288543664,0.5188563877418877,0.9771228885188799,-0.4318238730817839,-0.2743187587307274,0.0,-0.10044628442029656,2.5989554268506145,-1.3141448568305198,-0.18249828366387758,-0.4357603643446914,-0.2577127716642444,-0.3624999729000026,-0.16092435894414348,-0.13471749578526887,-0.02431944406804217,-0.11012752162707289,-0.09499608810542033,-0.051173484570599795,-0.13630879756972183,-0.16084950451394012,-0.12214815902875475,-0.3265567040728292,-0.042826649533857966,-0.07632857970863281,-0.09651567099879849,-0.07592894749296374,-0.09800235507426937,-0.11176132525751589,-0.1086580270854641,-0.09513203352559556,-0.12190005949234765,-0.11997781914908034,-0.06578520344954653,-0.13493100437842118,-0.8509728598818248,-1.0297849449232925,-0.28854800698448846,0.09531860803489557,0.1044185931926985,-0.3374592949694678,-0.08133207875946057,-0.10625875144396052,-0.09894717867028996,-0.27981925363887655,-0.14181369713825054,-0.3704051040989145,-0.29577620072515665,-0.09531860803489589,0.09298069535666631
Tajikistan,0.13630919954979182,0.10108584714746491,0.6772994980323948,0.6964707785068626,0.7799347629241342,0.5436486625400477,-0.06522262229854535,-0.22591499327969328,-0.06554635434443609,-0.08091425549779108,-0.484365658768102,-0.13324948902355924,-0.13420698752220406,-0.08871938530147287,-0.5047189554878145,-0.10625077446473775,-0.10157952810186457,-0.13264084342928753,-0.07244346155247151,-0.10304751615664236,-0.1784591634013433,-0.12136955058254634,0.0900445927964844,0.12022427678038668,-0.1296199321133075,0.03030727685660069,-0.37219262895558125,-0.031221556054349273,-0.9231891380150067,-0.5918863472930207,2.4398149652854744,-0.6783011446573034,-0.3855690288543664,-0.8483665792697169,-2.0408101244849153,-0.44312442123349655,-0.27479371208997405,-0.06451888231486037,-0.11539886933474329,-1.8984054894359885,-1.3017589571141661,-0.18249861409832657,-0.4261841297587972,-0.257716715180561,-0.39118472697631934,-0.08231873089146072,-0.1348221454743902,-0.11967717924883389,-0.11011032609227071,-0.09510111565929488,-0.1787145244230462,-0.13876946280272925,-0.16202242670348618,-0.12340538812589652,-0.15222058739342578,-0.3314344582822573,-0.07644017622027717,-0.09657648069301512,-0.07607892783084279,-0.09829323527528054,-0.11187313237986334,-0.10902547003126192,-0.09517616377599593,-0.12207932998273696,-0.12023654645990446,-0.06837860563174783,-0.17645025684344962,2.4462621790733157,1.0466694740170595,-0.29814132462263077,1.3303470965820632,0.41269934116394397,-0.3402756473938994,-0.08133591412133952,-0.2876742932213968,-0.0991317058460377,-0.5251767440923767,-0.14195371664090484,-0.6670879449401647,-0.31997791422183575,-1.3303470965820636,-0.06789086122176126
Tanzania,-1.661584860459706,-1.30738071582968,-2.0969299244348774,-2.2805288559501427,0.0,-2.5372662015790097,-0.061660628346513854,-0.22579294106028686,-0.06554441534161641,-0.07892497468322524,0.3193121250813329,-0.13220541531541685,-0.047736690086335,-0.08871424781904329,-0.5353256749828613,-0.10641760529158997,-0.10157948246891356,-0.1326050591323888,-0.0724423228172786,-0.1030447108192236,-0.1782392974570266,0.42672032072364724,0.09005224764129831,0.8350787954673878,-0.39741576705992837,-0.5295269872205318,-0.35661106751555577,-0.8820795091172589,-1.7776673711795465,-0.6354383603658544,0.9560470226791868,0.8365288436104369,-0.3855690288543664,-0.7856963313917545,-0.7052844370534654,-0.1549910454035402,-0.27345206857242643,1.2537727062945634,-0.11669174799328076,-2.0684500424364707,1.0606409497468998,-0.18228183376812346,0.8614713918196871,-0.25764937927832765,-0.3322241987146193,0.008926004191743558,-0.1346294705475615,-0.11933949441754202,-0.10623047499485955,-0.09506591118599458,-0.1778281141960717,-0.1384900859640472,-0.16162594596335791,-0.12308287157732953,0.0034475539438176893,0.057744407928529286,-0.07610527402003449,-0.09630625740142083,-0.07562735126281221,-0.09712971447123582,-0.11130178772713373,-0.1084436190074169,-0.0951734934742201,-0.12204244411205253,-0.11982426455104062,-0.06782890947313457,-0.17912221372121934,0.9912444766303036,2.1040264980670877,-0.24090576129217423,1.2883476832574448,0.2948957805635565,-0.28710981081024134,-0.08124588901713324,-0.04117370102635544,-0.09904063832714087,-0.570515923261023,-0.14180502052947436,-0.11859207981663966,-0.29600403953611804,-1.2883476832574448,1.4303219093695299
Thailand,0.28820501107133156,0.23837320166148276,0.46999444228758763,0.6964707785068626,0.7799347629241342,0.5216027601134352,-0.06053871512357867,-0.22584735047050827,-0.06504398031035269,-0.07335137455901786,0.2891459211781858,-0.12734313699924463,-0.0634210556254958,-0.08833080277572436,-0.16214600491900755,-0.10445337575055427,-0.10138040478627959,-0.12889325160862034,-0.0721596385003286,-0.102855212664161,-0.17413925275216185,-0.12127618971302583,0.08995775050668474,-1.0435330543273256,-0.028946662022046207,0.28790815219482646,-0.24505005484333628,-0.08352666168066551,-0.13232984434154155,0.19372703376706882,-0.7507220041645197,2.0160719856571943,-0.3855690288543664,-0.836572863140688,0.8928892124286713,-0.09512178232527092,-0.22469527963366967,-0.15389458323753324,-0.08821575643872787,0.04828713184338574,0.2832699290800273,-0.18241367967578404,-0.26304727482223306,-0.25768322689055856,-0.24292097175985555,-0.07606749380360259,0.535733268666375,-0.11874386142335977,-0.10860536941253847,-0.09493002218676216,7.027354227240175,-0.1220713240599627,-0.15030311682652858,-0.11764352418095737,-0.384426639709265,0.023748394502094806,-0.0758827508985865,-0.09617769514705962,-0.07508238453891584,-0.09411683605892734,-0.10688284201086962,-0.10837206432849839,-0.09383623445333004,-0.12099467903009373,-0.11944854326075763,-0.06394390549964381,-0.12635577962572278,-0.7494737733289234,-0.2680705098346206,-0.22514865928000785,0.6166375144533021,-0.2644048513006522,-0.31579392752710084,-0.08046051887419546,0.004371788295537339,-0.0983139566041241,-0.16600598999680016,-0.14145264541681263,-0.47178059663203953,-0.2545942242939167,-0.6166375144533024,0.5683597581079511
Timor-Leste,-1.5870178257127685,-1.2921265653281224,-1.85913883108054,-1.0904071342025246,-1.254241482086167,-0.28307267845791034,-0.07024626571248678,-0.22593163335956412,-0.06554625648808643,-0.08027242935423022,-0.43704893303773057,-0.13324118836208476,0.014510059399429608,-0.08872398921344929,-0.5148539285340747,-0.10648000287661057,-0.10157767760702383,-0.1326385125870809,-0.07245242351320591,-0.10304756365812258,-0.17846934911160153,-0.12136955058254634,0.07857092850623737,0.08060366735321643,-0.3335529531730394,-0.37813963759936836,-0.3762383353644564,-0.37169179421625725,2.11884675765001,-0.6354383603658544,-0.8876091340926405,-0.729232119472226,-0.3855690288543664,1.86070325263964,1.087523082103169,-0.4308842937510617,-0.2747915113214401,-1.2583228874962757,-0.11874420092572231,1.6040889549390813,1.3311439502503106,-0.18249632737727783,-0.27425666750850297,-0.25772800855180733,-0.39535811806462456,0.5207894741423724,-0.134855938650284,-0.11976324319284758,-0.1101341219333606,-0.09509482557923313,-0.17871239873904868,-0.138758717539703,-0.16209841884534412,-0.12367547652038652,-0.4059106739331401,0.41974038110573275,-0.07647589721343116,-0.09661423721071838,-0.07608105405155427,-0.09827455489539909,-0.11187108087303127,-0.10902626634724352,-0.09517588269159848,-0.12208216735740499,-0.1203074740599514,-0.06611692726047674,-0.16535103960880557,-0.9731315356524799,0.22234837303068858,-0.3085572753770567,1.2059099120201808,0.3359927632883959,-0.34871083100993105,-0.08133513697558616,0.46078026985140946,-0.09915520078332857,-0.48040193245075574,-0.14198026300076017,-1.0005164548806333e-16,-0.3239908404013989,-1.205909912020181,1.1669137845139985
Togo,-1.6173969880170764,-1.30738071582968,-1.996326000323427,-1.517630316368336,-1.8007365926859493,-1.2310464828022358,-0.050397411905473484,-0.22591915010036945,-0.065546406872618,-0.07055897826016296,0.8614237820619249,-0.13316698075997238,-0.0259229165540127,-0.08871996112989133,-0.5039727043541267,-0.10646332095481065,-0.10157954855801503,-0.13262830886418359,-0.06694368809034706,-0.10304762566005465,-0.17832530309740696,-0.12136711446047618,0.09016727083365539,0.12058968700410486,-0.05061120774820817,0.19943911677272685,-0.37338901301507926,-0.82596269538862,-0.3552879625579725,-0.6354383603658544,1.5459231249285077,-0.2320009367345262,-0.3855690288543664,-0.16497601263684483,-0.8845075311788989,9.720625481525849,-0.27329443852617774,2.406080850333309,-0.11798544720202334,0.2684277979684912,-0.42912506272782386,-0.1771068194690869,1.5337321306392873,-0.25772444060847327,-0.3861876354106768,0.03451358339808702,-0.13484098847931214,-0.11975637781452766,-0.10980158808104974,-0.0950869632365663,-0.1787081473710536,-0.138758717539703,-0.16171185012371905,-0.12351632780064949,3.812898909219241,0.09177184685626129,-0.07645777636863879,-0.07982457502963178,-0.07604826118596567,-0.09775951013581048,-0.11186800361278317,-0.10898761658227919,-0.0951760232337972,-0.12205869453060582,-0.05085497310402933,-0.06674044232167892,-0.1344373188245408,0.0,1.1440576209690358,-0.30117104442006465,0.8714256471487691,0.43130314411287546,-0.34594138476005604,-0.08132895315846399,0.07628835371761478,-0.09914273552995499,-0.5726004134799715,-0.14192068549496367,0.9109037455291656,-0.3189124913213527,-0.8714256471487695,0.9039392492716231
Tonga,-0.12329455105065795,-0.11755697670819282,0.4913346686142586,0.45912456619252273,0.5188315434153491,0.4444421016202922,-0.06056037573421848,-0.22593278661006683,-0.0655463383483456,-0.07615309732396211,-0.1978166661165724,-0.1332450661570325,-0.09466566703796223,-0.08872433949634222,-0.41185272087695296,-0.10648074584320429,-0.10157954855801503,-0.13263943486277416,-0.0724524553926906,-0.10304762566005465,-0.17847272327628752,-0.12136955058254634,0.08058561084826911,0.08755035011169307,-0.014557845900184283,-0.29888151853396744,5.267990414149093e-17,0.0,2.5163192144704003,-0.6354383603658544,-0.9151425608038769,-0.729232119472226,-0.3855690288543664,1.8767538813817284,1.1065179793406783,-0.39935433015704974,-0.2747915113214401,-0.4315976539615523,-0.11571535878209566,2.666691016427569,-0.8851776997977896,-0.182500355958681,-0.42076228083132977,-0.2577292860416397,0.0,-0.10730692784102869,-0.13486776415109256,-0.11977569265587011,-0.11014202493167877,-0.09510417987246624,-0.1787145244230462,-0.13876946280272925,-0.1621083308638473,-0.12368777407867282,-0.4059106739331401,-0.2754278691590898,-0.07648061393139174,-0.0966190031917945,-0.07608219893962968,-0.09829323527528054,-0.11187313237986334,-0.10902680670451677,-0.0951760232337972,-0.1220828122152841,-0.12032014840772612,-0.060052096350619026,-0.11659370814929365,-0.9936697002606876,-0.9984816119744429,-0.31001450811672193,1.4676285257022612,-0.001042383183398288,-0.3496436692982955,-0.08133552696222386,-0.14003153647643488,-0.09915981161549811,-0.45975604360909006,-0.14198306539065828,-0.7360521802194993,-0.3246762916897604,-1.4676285257022617,-0.8346537431877085
Trinidad and Tobago,1.0670162628726811,1.2248082674288694,0.8541185161676713,0.6964707785068626,0.8133316863496763,0.5767175161799658,-0.07570880583681466,-0.22593270380487407,-0.06554643511937291,-0.08104354712647162,-0.8839135992050112,-0.13320797637210263,-0.046495875900381525,-0.08866103095476682,2.712971857558449,-0.10642552252935446,-0.10144878969723553,0.08308782555018082,-0.07223032169377026,-0.10303373822730026,-0.17823727453862004,-0.12136955058254634,0.09004144515160178,0.12015433921288793,1.3813394240870962,1.6938351412384598,-0.37712309081126744,-0.6503700088082903,0.08362435393091672,-0.6354383603658544,-0.9151425608038769,3.0308391445414524,-0.3855690288543664,-0.8400017323493095,1.1070215246936685,-0.4360043380625459,-0.274739518164824,4.899024508212146,-0.0559541903444597,0.7453992412395526,0.5597984134640225,-0.18249938357453044,-0.43140275408364254,-0.25772888789816545,-0.3966798986719065,0.060514635795790875,-0.1348225970250362,-0.11977524795967016,-0.11013750893263982,-0.07674567873142683,-0.17868051347908556,-0.13789909649760435,-0.16163585798186114,-0.12245654646780131,-0.4059106739331401,0.11853829059735,-0.07647374743752403,-0.09256565381788015,-0.07608179005103131,-0.09815713536471568,-0.11185159155812666,-0.10900903179421308,-0.09517152588343794,-0.07694379245101414,-0.12029882138022059,-0.06643857629976688,-0.04976337535280927,-1.0027145543345959,-1.0436975373450033,-0.3088857639821045,0.12293695047397718,0.13825063050857345,-0.34935430444680565,-0.081332452320045,0.18521977372145673,-0.09905437597907069,2.695982147182456,-0.14190141175585586,1.0767454471175772,-0.3230298709612204,-0.12293695047397749,-1.2691921016469199
Tunisia,1.0421605846237016,1.1841305327580494,0.8449727048848122,0.7134240793864582,0.786006930819687,0.5601830893600068,-0.052269345109808116,-0.2258960625070811,-0.06554483315524418,-0.07776788121329774,0.27230861331054595,0.16072871247313802,-0.08660105519865358,-0.08868151401846784,-0.27917180933579955,-0.10608943462536732,-0.10156181936977461,-0.1322699628357272,-0.07241410692297436,-0.10302901858022859,-0.17802618774410695,-0.12136898791854966,0.09003680142731413,0.12002113616236573,-0.08071676277391991,0.1377563320954255,-0.36806407868128854,-0.5571525695503778,-0.3319415627447334,-0.6354383603658544,-0.8975278952135075,2.8791523750502304,-0.3855690288543664,-0.7539142245318403,1.0791781686239958,-0.3502805539089692,-0.2734194696885164,-0.6390769596748999,-0.10522403173612577,-0.507709165934123,-1.236747505628334,-0.18249741765460245,-0.3977297341764339,-0.25771532483826987,-0.3798546433628133,-0.025314767906597552,-0.13479194661148516,-0.06263641800957948,-0.10982095476923603,-0.09505899302460401,-0.17864225116712984,1.365567360869933,-0.1598219585957744,-0.12288483510013927,1.2419951350836167,-0.12434465722973258,-0.07641509753136608,-0.09657295134605667,-0.0759610043590753,-0.09800769232566406,-0.11181569018856556,-0.10891165372560536,-0.0951708231724443,-0.12200530029821648,-0.12011699323714495,-0.06059283565472748,-0.16701269977670183,-0.9634412608151646,-0.5011064328982782,-0.30234155406325103,-0.39465331138378473,0.0300236741224496,-0.3388843177655032,-0.05519375023362882,-0.05598525284101357,-0.09906906351020806,-0.3269044961075548,-0.1419280340874772,0.045271764767332315,-0.3078176301116352,0.3946533113837844,-0.3707884726901593
