Country Name,Commercial service exports (current US$),Commercial service imports (current US$),"Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Insurance and financial services (% of commercial service imports),Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Transport services (% of commercial service exports),Transport services (% of commercial service imports),Travel services (% of commercial service exports),Travel services (% of commercial service imports)
Post-demographic dividend,-0.09214767934532285,-0.06550656287509164,0.8208395582415409,0.8011923019044395,0.555744272698587,8.22100247774739,5.536600676221453,-0.11359602870695068,-0.22590636569078143,0.4626097796520765,0.18384107592278162,-0.2329270958713486,0.009460002190082422,-0.22728847888490958,-0.30776273505366764,-0.43888331119888413,-0.020859454943977663,-0.5130467309871468,-0.12988252894390695,-0.18140140849992495,-0.054570146839431066,-0.1630941705800831,0.36009796924711085,0.2326665722531768,-0.3364579498026879,-0.08000351388990354,-0.014368680747698044,-0.2929171506580151,-0.3315966339954013,0.1940394374018426,-0.5383719174069954,-0.5682171328910842,0.025312329717080292,-1.0422726168620382,-0.9635280297025752,0.11429780804936368
Pre-demographic dividend,-0.10281666791234874,-0.07884453246413785,-0.8887958003919963,-0.5254584330592096,0.606888632872326,-0.20538689658249495,-0.13569933735669365,-0.2579783734069465,-0.33617524947260796,-0.606996005545958,0.46728121794440397,-0.38565577544664037,-0.3338101517415992,-0.41599090382386456,0.49751143924904706,0.5819927027456444,1.185330740268916,-0.11164957783225218,-0.1454503651451801,-0.19737046292203497,-0.2625582179349921,1.1605859993814533,-0.7676677071641517,0.16868379732354133,0.20258638428012735,-0.31723707859920464,1.7725719538309737,0.36631687975368304,0.37323838614625304,1.1582406496837259,0.036001537227990016,-0.38389565972376527,0.33270862910278975,0.6140878615429097,0.6316107003017655,-0.47841358727300304
Puerto Rico (US),0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,0.0,0.0,3.623928752544021e-17,0.0,0.0,-1.4663377404305856e-16,0.0,0.0,0.0,0.0,0.0,1.4745293383821513e-16,1.969214532966782e-16,2.984783965063758e-17,-3.0983777153110993e-17,0.0,-1.1933979037477711e-16,-7.664343758013458e-16,0.0,1.3472304932166062e-16,-1.095446353038879e-16,0.0,0.0,0.0,0.0,4.169178551969204e-16,0.0,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Qatar,0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,-0.20557038630322527,-0.2694464670305198,-0.2581756916728702,0.1782329949067452,0.6763035501237256,-0.1544729841033447,-0.47193313877781295,-0.49926158228462775,-0.49201781151807267,0.4981954046887267,-0.4978158991070592,0.4088419348391811,-1.026360302902136,-0.1457759658191923,-0.19771996541055095,-0.2969762988661888,1.7189211577374512,0.6675126409759735,-0.21876114439512226,-0.2949335256054408,-0.4300091256380628,0.07142373343804045,0.19964022113736324,-0.4272589988574075,0.28620548924512806,-0.9097408625557488,0.5112394864039868,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Romania,-0.10284764146358803,-0.07920906150745619,1.79357842815359,1.3578708176682093,-0.17590881478967862,-0.20557849235161268,-0.2720357177792806,-0.2546204769176724,-0.1747997833790998,0.7941370077767895,-0.7178679029471218,0.9723684965719307,-0.459940901826737,0.05348370140940742,-0.3878226498755775,-0.4971192503531338,-0.6079503487867277,-0.4793053109257321,-0.1457198003035822,-0.1976592953485741,-0.2969403910378396,-0.6529247602047482,0.9619784323911976,-0.8243169238416512,0.8148185733082179,-0.5113974174691345,-0.43788047336378344,-0.3187725237811331,-0.43584705246765776,-0.7375898577680828,-0.5119381521955899,-0.10048628730242327,0.28350747194861387,-0.6752736681572161,-1.453004555205638,-0.8736397205955646
Russian Federation,-0.10271102378792653,-0.07890818280808416,1.0606678098109867,0.8949440342732061,-0.5179553120142433,-0.20529214292375972,-0.1225164500416687,-0.2305090612967582,-0.3661859035495317,0.14266910814968684,-0.1227691487138499,1.647508616484397,-0.4094558920046287,-0.04264485954868855,-0.24730893136113152,-0.5108214035867383,0.08386670900816628,-0.21573225850402192,-0.14545717943015307,-0.1974560745949904,-0.29716905657534864,-0.6838294628950914,0.012749838347375777,0.20869491488366537,1.215607986418779,-0.14917619773770158,-0.43269603239791793,-0.2953149451698991,-0.40649256698063263,0.5136202486265526,-0.3569013346827105,-0.5271582943426701,0.3902329650829735,-1.4975775680390984,-0.9898048447145578,1.0866137750341502
Rwanda,0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,-0.20562243497843535,-0.30296296977613824,-0.25818996446542586,0.47533569374672013,-1.8724085261211976,-0.48837254511103256,-0.507368288521288,-0.5115060327496135,-0.5972888227563293,-0.4156853272534056,3.9514244809673165,-0.7808871140148587,2.6145434843448965,-0.14582107473986497,-0.19776507103794055,-0.2972870752812458,0.6328239982524015,-0.9632849434517485,-0.4457996909729132,-0.42281045398481526,-0.6055189040285592,0.11858428937333847,0.30793154911255916,2.0419603057525446,0.12390413947387735,0.9783575259761442,-0.9328242850783988,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Samoa,-0.10289479557124404,-0.07927011244833303,-0.493126110497112,-0.01186119626258803,-1.2223772123748124,-0.20562264089821294,-0.30312763809009985,-0.2581899644654184,-0.5658831986942975,1.5837427409854317,-0.7232089944117988,-0.5110112792266205,0.0,0.0,-0.46327730113425636,0.0,-1.128145594488176,-1.0134977861955274,-0.1458231320917564,-0.1977668177757087,-0.2972871214278101,-0.7487682334685675,0.8364344390274856,0.41279081263717304,-0.5639087659409019,-0.6000926126133315,-0.6023493507175526,-0.4485232207369709,-0.4437099420582386,-1.3864364093136825,0.07983661978755661,-0.4172427173039768,-1.136548930655673,0.9331387821767798,1.312047306021218,-0.6634475808027295
San Marino,0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,0.0,-0.3030704720952692,-0.2581899644654184,0.10146984686939496,1.5956920336234448,-0.7892941158679039,-0.45324180553430854,-0.4852613028890012,0.0,0.0,0.0,-1.114641879661782,-1.035860087938088,2.984783965063758e-17,-0.19776664124169924,-0.2972871214278101,-1.1933979037477711e-16,1.8999340819404513,-1.3198778795988257,-0.5125796057493089,-0.6544392312418863,0.0,0.0,0.0,-1.4602449250978842,-1.0254137643787387,0.0,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Sao Tome and Principe,-0.10289541356292539,-0.07927039811817249,-1.0612308681013032,-2.2164441535644217,-0.07751795122872598,-0.205622682300073,-0.30315695124541553,-0.2581899644654184,0.0,0.29039442177761193,-0.7491730272814873,0.0,-0.5108132189850129,0.0,0.0,1.2524977106115223,-1.091876473487,0.40672924141334904,-0.14582337660525882,-0.19776707347668546,-0.29717807332667173,-0.6717523324989065,0.14573882817756487,-1.1391267453316392,-0.5537719102236496,0.6448111774274814,-0.5843244159734778,-0.4142164335928742,0.9700268070299519,-0.35727952815542546,0.10933117178175211,-0.075652153281452,-1.5163225485995249,3.8257069691045382,1.8269265881745986,-2.240969459705937
Saudi Arabia,-0.10285761209944962,0.22235948349175932,-1.515014314540919,-0.3047058679265002,-0.1456066999789674,-0.20541316056066597,-0.1386026021298519,-0.25817935727104746,0.5964926098846339,-0.3670362186027823,0.7744787555555129,-0.3757352383514335,-0.41609975523839277,0.0784996089429768,0.7066763909998648,-0.28464918290013524,1.894393041358236,-0.8530976159626991,-0.14564104403266273,-0.19758474649056673,-0.29208243522472876,0.3776605191868409,0.2584375715332866,0.13556108025528382,-0.18996352981178882,-0.21882077017863774,0.37450854521408594,0.11380611902815112,-0.37013568347783815,0.8325033306028993,-0.8484661150533901,0.28312007397188854,0.14999163692221798,-0.847879179699722,1.0003321244845962,1.6431839124915024
Senegal,-0.10289176080647189,-0.07926391778360489,0.6389372373974668,-0.8464585620350793,0.6978390831591639,-0.20562049344910385,-0.30197146734910074,-0.2581899644654184,0.09101352494014976,-1.4865113739619913,-0.6464881645231472,-0.49837630317257514,-0.4883819533082534,-0.22362925400374611,0.49211425203892684,2.769928007874251,0.021104075288223435,1.6480390315677715,-0.14581457029864828,-0.19775883809029934,-0.2954628415370162,-0.1703155939336172,-0.6409161938773182,0.2640240194995467,-0.19385109113023838,0.12866660056452214,0.4822905033114127,-0.08052790014208172,0.6013407018629578,1.2885854664090557,-0.18956604730620114,-0.4911654022699195,-1.243336560053188,1.1888068033084687,0.3962357844439524,-0.8811655939025805
Serbia,-0.10288129521714155,-0.07925021044417428,1.2665600570983606,0.5061105194257098,-0.5493554663422703,-0.20561359894988404,-0.2967646052941652,-0.2581621705125929,-0.2354418409209138,-0.1728795611736095,-0.7651340517877029,3.9478585596115954,-0.5065131947116789,0.09759094209684616,-0.4549421937810768,-0.5015024386548694,-0.7297542372922006,0.682318736046195,-0.14579291939211386,-0.19773544877865026,-0.29715380016214354,-0.6092886251690091,0.7741754288627684,-0.5566580134194221,0.8529203775371309,-0.5029455104322518,-0.3070169860678525,-0.36701459713805035,-0.43023538339220047,-0.4672968100107245,-0.49719928366285276,-0.1783272922693337,-0.06340034898357796,-0.6558400058366259,-0.7973763034302978,0.4715269851723689
Seychelles,-0.1028937552649233,-0.07926910896481097,-1.3951573402632762,0.11294818548726833,-0.5236322922866326,-0.20562226065481412,-0.3029087045717847,-0.2581899644654184,-0.4259209764536959,-0.1490231706573412,1.3857587188410763,-0.49086178045681084,-0.5036962027474526,-0.4593018707842712,-0.28717893678876183,-0.09224843253682442,1.2904778164923407,-0.6933190150196308,-0.1458220566143981,-0.19776315301633965,-0.29692824568659454,2.933360793593693,0.2552695430243076,-0.554967930613603,-0.5087217260661165,-0.5696705068075545,-0.5624015578771548,0.1423379290144531,0.7657047467644061,-0.2910560802179138,-0.05631460318997075,2.497358218801948,0.742576214230149,0.6557321839548841,0.8623251147566606,-0.8197138844966972
Sierra Leone,-0.10289504593171082,-0.07926976999913447,1.086576222196093,-1.6239591683245118,-0.03800032585658068,-0.20562243933652588,-0.30312875083421953,-0.13006592680827037,-0.4385040447419933,-1.415152058443932,-0.49628408272410973,-0.4146339862199991,-0.4896578451363923,-0.34736367863381873,-0.4241824434144894,3.1769195723921824,-0.6131325497883408,1.9809720265512654,-0.14582258002611423,-0.19776574933791513,-0.2972871214278101,0.4193604110450284,-1.0767309218073091,-0.5362413051794797,-0.18162231075280266,-0.2676123838574258,-0.06839155364534882,0.06994565032788133,2.1174761663069495,0.2125759395884008,1.039578929225181,-1.1826198791623406,0.18947664073361933,2.4781443333588506,-0.7815794552816091,-1.2091849679741924
Singapore,-0.10256702306809974,-0.07877884221910998,0.3409676141417627,1.0119710606413017,-0.6215243102260471,-0.20532870294522312,-0.09739880222841339,-0.2487562055931942,-0.3721007603906446,-0.7651085782687711,2.5382478727635216,-0.48278733713936317,-0.3806830677547335,-0.5082260814042666,-0.014274892655178669,-0.4418167119524824,-0.48047841597917784,1.1764848093557547,-0.14535405968103174,-0.19728268478125072,0.20961543165408833,0.40401465411516707,-0.2631920324320555,1.8221355898961078,-0.506970357844698,-0.5400772253948796,-0.38271069337150015,-0.14007464186933935,-0.4385080987605195,-1.0689541091732357,0.9954671509489926,6.332909286428486,1.1075264834356524,-0.4944969784369985,-1.4095100722617182,-0.41201184655262646
Sint Maarten (Dutch part),0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,0.0,0.0,3.623928752544021e-17,0.0,0.0,-1.4663377404305856e-16,0.0,0.0,0.0,0.0,0.0,1.4745293383821513e-16,1.969214532966782e-16,2.984783965063758e-17,-3.0983777153110993e-17,0.0,-1.1933979037477711e-16,-7.664343758013458e-16,0.0,1.3472304932166062e-16,-1.095446353038879e-16,0.0,0.0,0.0,0.0,4.169178551969204e-16,0.0,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Slovak Republic,-0.10286863349449275,-0.07922440256965856,0.08324104679858889,0.6337322670424721,0.09478517936243772,-0.20556141081577695,-0.26003977507362314,-0.2509992596358524,-0.505873950135426,1.2983824769123187,-0.6609032765617286,0.04165171987216113,-0.4768100568419556,-0.5217373021685927,-0.44867417552048955,-0.5233551323454606,-0.9076351227685269,-0.8426548653954898,-0.14571703233432434,-0.19765669182288473,-0.2972357302425314,-0.7265911170228471,1.5582531921931047,-0.9113360917854644,-0.32650021408343216,-0.6441596754011925,-0.5442456308914171,-0.44609880919362055,-0.4543503317571012,-1.0329432390872966,-0.9534329291947217,2.059849492399782,0.5538459128196341,-0.9552872103140219,-0.3135389195897441,0.370804940901242
Slovenia,-0.10287010839160951,-0.07924212244692036,-0.035081961262009013,0.6916654305771688,-0.4777725623363613,-0.20559417058229745,-0.2831706694023707,-0.24656451837716,-0.374803055725732,0.8521243795184416,-0.7282761535597708,1.151130308248869,-0.46795848798815165,-0.24425889923392075,-0.4137474834912163,-0.5209055720344719,-0.8104742321404276,-0.40951713663350603,-0.14577293805433814,-0.19771504695415482,-0.11229617803251217,-0.6317840383120561,1.0776878837054449,-0.997372502447774,0.5948161342831639,-0.42821504973728575,-0.34975461607378483,-0.32061107689265245,-0.4434057037598664,-0.8258410381158358,-0.5970413931389992,1.4514819507934926,0.18083468837999966,-1.2331698966167635,-0.030866627014774564,0.9788891704743858
Small states,-0.10271183594664172,-0.07909609959777322,-0.18030526496602317,0.2853964163313202,0.16718776741905597,-0.205571916274255,-0.27079122197643307,-0.21911492349261336,-0.4081221554427658,0.6167363812356834,-0.3635897364702904,-0.18918921488180765,0.00796246793831531,-0.44742943186751155,-0.1556509620996237,-0.23260839069328096,-0.5572907637237458,-0.3180218197456645,-0.14570451180793817,-0.19764596939242277,-0.08958263217850551,-0.41714983641716363,0.5737566891634464,-0.5526460046924799,-0.2032552038527792,-0.09400696923419878,-0.45802630151796814,0.038711880684710785,-0.09254208193520039,-0.45450603167564574,-0.3118750890790822,0.21059492416745432,0.5424247078238317,-0.3668439972871801,-0.37049787437098947,-0.0034889296841190453
Solomon Islands,-0.10289523029297044,-0.0792699028294745,-1.4901682314125075,-0.5117854090766982,0.013629422747073376,-0.20562251124501965,-0.3029989422928652,-0.21665685586720645,-0.5656078670788549,-1.5760296444421726,4.529443749862163,-0.5110160253258555,-0.5078477496242547,-0.5974152109627744,0.0,-0.5382948584272186,-1.130583044569603,2.513520524611493,-0.1458230614120721,-0.19776671380291727,-0.2972871214278101,-0.752797241774081,0.3046920105594966,0.8722367060132349,-0.5556855165099064,-0.051096561044239285,-0.6023232288366485,-0.3866291858945853,-0.4549833293077888,-0.9872649452759893,0.37833184549808774,-0.1233098712234294,0.22592816927321788,-0.09943300399234928,0.8192996537957475,0.8061588463994218
"Somalia, Fed. Rep.",0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,-0.20562239575562058,-0.3029716027473475,-0.2581899644654184,7.803816765978007,0.4452463547398155,-0.7625522754327373,-0.5014273347619225,-0.5059072650752529,2.849334509546294,-0.14903869733736874,-0.45783459607740784,0.7444089298323643,-0.9923809783707881,-0.1458221272940824,-0.19776577470481238,-0.2972871214278101,4.4797588665846275,-1.9693131355327647,-0.08530459472693813,-0.21811120248749938,0.36749325368523306,3.9510810509115295,1.2268726714785223,1.0248654819318856,2.859659300556268,0.1537893902959325,-0.6989847050849253,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
South Africa,-0.10284417500565471,-0.07918341700549783,-0.9330667203861223,-0.21064420056749159,-1.0860900827046691,-0.20555549252883604,-0.2614608362927081,-0.22373832416034653,-0.2579333528986813,-0.3316765136889625,0.28935374940265274,-0.41715143373004826,-0.36006617258784757,-0.3242627611167411,-0.053922136366797234,0.7260668436773037,0.589096315618236,-0.02390918075582713,-0.14568211083949853,-0.19762630326775937,-0.2535792112530744,0.1840914194658107,-0.3105875217423317,0.6793234231623186,-0.4787972445085714,-0.19631484891832204,0.7790774094454103,-0.03854394299694057,0.05124890326405658,1.405188850190273,-0.6355305318365543,-0.5070514054559281,-0.23960031497504772,0.24597674251816046,0.8204224024149538,0.4922928080516722
South Asia,-0.10249892950934855,-0.07891950481369697,2.2055628176986524,0.8722974908496667,0.16550861685467697,-0.20541696190513153,-0.16399115916475632,-0.1897671849676378,1.043177618904744,0.12646035792467303,0.19690807125256368,-0.3141796812237501,-0.2597851988357835,0.13443073519729282,0.03631700712358046,-0.16526914919716634,0.9375321243614082,-0.7711185549623812,-0.14526012256008325,-0.19719178111407554,0.02731120394753447,1.984960238483271,-0.2519968082561639,0.35639826056259727,-0.3066256357791471,-0.4023896410517563,1.745546861019009,-0.018193970070840886,-0.02051750952697832,1.5849241418252542,-0.8574892056371839,-0.7805246368539311,-0.6255438721714444,-0.55573516079097,-1.3797648022545494,-0.5500478904538759
South Asia (IDA & IBRD),-0.10249892950934855,-0.07891950481369697,2.2055628176986524,0.8722974908496667,0.16550861685467697,-0.20541696190513153,-0.16399115916475632,-0.1897671849676378,1.043177618904744,0.12646035792467303,0.19690807125256368,-0.3141796812237501,-0.2597851988357835,0.13443073519729282,0.03631700712358046,-0.16526914919716634,0.9375321243614082,-0.7711185549623812,-0.14526012256008325,-0.19719178111407554,0.02731120394753447,1.984960238483271,-0.2519968082561639,0.35639826056259727,-0.3066256357791471,-0.4023896410517563,1.745546861019009,-0.018193970070840886,-0.02051750952697832,1.5849241418252542,-0.8574892056371839,-0.7805246368539311,-0.6255438721714444,-0.55573516079097,-1.3797648022545497,-0.5500478904538759
South Sudan,0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,0.0,0.0,3.623928752544021e-17,0.0,0.0,-1.4663377404305856e-16,0.0,0.0,0.0,0.0,0.0,1.4745293383821513e-16,1.969214532966782e-16,2.984783965063758e-17,-3.0983777153110993e-17,0.0,-1.1933979037477711e-16,-7.664343758013458e-16,0.0,1.3472304932166062e-16,-1.095446353038879e-16,0.0,0.0,0.0,0.0,4.169178551969204e-16,0.0,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Spain,0.36267618956293524,-0.07886266819289549,0.9907451111175725,2.982711138501968,0.0,-0.20537500111997775,-0.1353804973890899,-0.046404434933948746,-0.021551218454713257,0.8626914273835307,-0.6310428717413091,-0.19753363830451898,-0.04445092724901863,0.31602911086579266,-0.4097692719469611,-0.4408883542027381,-0.0650996820065311,-0.9360322445347732,-0.14526345023603024,-0.19718603694578474,-0.05563642198510178,0.20315747389027683,0.6449642246091277,-0.6494376844368855,-0.27104455534441413,-0.22173230932027127,1.1903765951478782,-0.3178451271107326,-0.2429897677991225,0.3135207953619609,-0.9319810929866482,-0.7014597717123228,2.640558748028025e-16,-4.972190527983159e-16,0.4459901742086237,0.16862438943145605
Sri Lanka,-0.10288783645899502,-0.07925577620870293,0.03348720918797697,-1.2332819425080928,-0.32848498179763247,-0.20561468847251674,-0.2977912364103722,-0.25247013648676664,0.19604317258146534,0.571553099649236,-0.4920180555099842,-0.1171685429180978,-0.3248850611042337,0.540844857221725,0.14928829329910048,-0.4874775721474369,0.10526239310752074,-0.7071434268963449,-0.14580437714201624,-0.1977513180349269,-0.29701917155596685,-0.025899254588522224,-0.5688944356677614,-0.4631667474275692,-0.4833697491748582,-0.5378886813224053,2.53224341910738,3.0257123892207383,-0.4284470598249101,0.3917881605946226,0.36133876440450513,-0.5013272640240777,1.7979863891758614,1.7929389919761196,-1.0803055018678975,-0.6438452117127372
St. Kitts and Nevis,-0.10289399581700727,-0.0792694843037427,-1.3241293534593563,0.765205799729438,0.2988244281922524,-0.205622649614394,-0.3031316565420316,-0.2581899644654184,-0.5609513576756855,0.8469621074826084,-0.7900720384616212,0.8080103108212434,0.23658783112126713,-0.5871038422248737,-0.4709982500581713,-0.5269382329819956,-0.3444703558973237,-0.7139357393905834,-0.14582300792474345,-0.1977667017676007,-0.26337614578879676,-0.7487584214435352,1.4066025874819679,-1.1643351234297337,-0.5321805355403176,0.226283842346015,-0.5962668236406564,-0.44700490943875393,-0.4521035831562826,-1.2696660797566686,-0.6262641626634886,-0.44682787067662805,-1.279817527845715,-0.4955104639408161,1.8192472446775596,-0.5563089484993899
St. Lucia,-0.10289339880976138,-0.07926894071185488,-1.459456346489813,0.7165681262964739,0.3259752292450809,-0.205622510155497,-0.30296870057415753,-0.18015983793710996,-0.5655088971982489,1.2845495548822086,-0.7750977229407613,-0.5025646450233913,0.21867760979496587,0.0,-0.4488375488916071,-0.5206803281057927,-1.0739514623201845,-0.7221638747687157,-0.14582258002611423,-0.19776605733226,-0.28515224327680705,-0.7395017511409928,1.1405355149710141,-1.0654725359911221,-0.5587190127796124,0.7275808942259749,-0.6010351096058869,-0.44516252318485644,-0.45243373415885285,-1.193441454469893,-0.3877772537581073,-0.26974135344114597,-1.3469725022926766,-0.5710141241647625,2.1279339260446015,-0.39878824257213413
St. Martin (French part),0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,0.0,0.0,3.623928752544021e-17,0.0,0.0,-1.4663377404305856e-16,0.0,0.0,0.0,0.0,0.0,1.4745293383821513e-16,1.969214532966782e-16,2.984783965063758e-17,-3.0983777153110993e-17,0.0,-1.1933979037477711e-16,-7.664343758013458e-16,0.0,1.3472304932166062e-16,-1.095446353038879e-16,0.0,0.0,0.0,0.0,4.169178551969204e-16,0.0,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
St. Vincent and the Grenadines,-0.10289473755310061,-0.07926982768509279,-1.393278920031509,0.000284947557189872,0.537218635601859,-0.20562263762964503,-0.303103101066584,-0.22938182888355765,-0.564267597822345,0.3404572806599366,-0.7890471960481988,-0.5100663930597611,2.416851208435714,-0.5942421361733125,-0.459594604067896,-0.43990897169770055,-1.0010142773481745,0.287699131652721,-0.14582293724505915,-0.1977666189076111,0.54333019268879,-0.7434383595770321,1.1371591955287277,-0.9971829368800726,-0.46690670267442885,0.312317871539733,-0.5836433664579126,-0.4328599585890517,-0.4300792120433659,-1.0416934907601332,-0.5853343594537176,-0.13162143755051015,-1.310493739027554,0.24003976844824063,1.943227784703833,-0.6477748306429144
Sub-Saharan Africa,-0.10274309122580538,-0.07874609981743026,-0.7116241208279995,-0.034290689109149626,-0.6218485108026787,-0.2053341119419161,-0.10308551486223158,-0.250869029109921,-0.3573664084510945,-0.6521000739214775,0.44875504191670096,-0.4301663490515171,-0.3673775195617999,-0.46282783355717316,0.21638519637205605,0.9101357911975907,0.9029688616772443,0.12666550266292143,-0.14531127257700677,-0.19722017929540397,-0.2607657828288159,0.3104380638041118,-0.5711542226836747,0.3510048446558694,-0.3599531540367357,-0.2845271204557971,0.096686816346704,0.3123927866658448,0.6569402403254374,1.110473262815822,-0.1444909896999982,-0.4498981614043082,0.2802079796998945,0.31937580334995885,0.4142286976545498,-0.09079590478094796
Sub-Saharan Africa (IDA & IBRD countries),-0.10274309122580538,-0.07874609981743026,-0.7116241208279993,-0.034290689109149626,-0.6218485108026787,-0.2053341119419161,-0.10308551486223158,-0.250869029109921,-0.3573664084510945,-0.6521000739214775,0.44875504191670096,-0.4301663490515171,-0.3673775195617999,-0.46282783355717316,0.21638519637205605,0.9101357911975907,0.9029688616772443,0.12666550266292143,-0.14531127257700677,-0.19722017929540397,-0.2607657828288159,0.3104380638041118,-0.5711542226836747,0.3510048446558694,-0.3599531540367357,-0.2845271204557971,0.096686816346704,0.3123927866658448,0.6569402403254374,1.110473262815822,-0.1444909896999982,-0.4498981614043082,0.2802079796998948,0.31937580334995885,0.4142286976545498,-0.09079590478094796
Sub-Saharan Africa (excluding high income),-0.1027511661478848,-0.07876008922230367,-0.7063697683470057,0.0021273912705818006,-0.6229071630902584,-0.20533629566742975,-0.10403496992289288,-0.25084078307180174,-0.3642387372894543,-0.6534572233418152,0.44536436206099744,-0.4313321736917693,-0.3668131700799678,-0.46691159271103283,0.21838507036093488,0.9151400017391211,0.8991046333344265,0.13075911773598345,-0.14532738634942782,-0.19724003705147106,-0.25944094266041,0.24192362810245405,-0.5690008069021197,0.32941549957222477,-0.3737901839430486,-0.27561777988488073,0.09710376996803223,0.2884839216206297,0.6842436710004153,1.0753623185763868,-0.12235584713308437,-0.4400875592192435,0.24797382425554249,0.22747687071124553,0.42802933200134335,-0.01258294388354407
Sudan,-0.1028943024221902,-0.07925819172922714,-1.119375194742537,-2.2042871625170983,0.45165782101654334,-0.2056136948278757,-0.2968646878042903,-0.25818996446542597,0.1334350624118191,1.2101159459334274,-0.6027485911812609,-0.5011308642584253,-0.49512924683342496,-0.1794434618561837,-0.2253001240276596,-0.46222283761671673,-0.529488739854588,-0.9959707097700705,-0.1458050610157183,-0.1977497381418421,-0.2972871214278101,2.08079715351918,0.4224134057803773,-1.070256695639052,0.14041500448493793,-0.4652979516018046,1.791376862835175,0.760728474896961,-0.30898686944663906,0.6918146688993133,-0.9275769886197761,-0.7018894133537587,-1.4307324530873136,0.6954421266144319,1.7733950496789188,1.8064160313407633
Suriname,-0.1028944115354811,-0.0792690472267053,2.116871520526833,1.852793589983873,-1.0214238509028444,-0.20562116350552298,-0.30279139963290047,-0.239115200690492,0.16794381543959971,1.4157164308979813,-0.6426877214466771,-0.47878466383943347,-0.2569748077303632,-0.5975637851178276,-0.46555796333738675,-0.5349806940010484,-0.9585860800732442,-0.9406833678018302,-0.14582091809840247,-0.1977662789785915,-0.17239621262154622,-0.7442562084581171,0.9111734564427496,-0.5956307682695784,-0.5293229003616732,0.3792519617809603,-0.5922018177215493,-0.24241433991525674,-0.4490335148478771,-0.6198705330349099,-0.5534911554648646,0.4342251568286052,-1.0845790464211358,-0.7672212309648636,-0.8013124623255617,-0.982173121031409
