Country Name,"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (annual % growth)","Agriculture, forestry, and fishing, value added (constant 2015 US$)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)",Exports of goods and services (% of GDP),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),Final consumption expenditure (current US$),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net outflows (BoP, current US$)",GDP (constant 2015 US$),GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (constant 2021 international $)","GDP per capita, PPP (current international $)","GDP, PPP (constant 2021 international $)","GDP, PPP (current international $)",GNI (current US$),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)",Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Gross domestic savings (current US$),Gross value added at basic prices (GVA) (constant 2015 US$),Gross value added at basic prices (GVA) (current US$),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs final consumption expenditure (% of GDP),Imports of goods and services (% of GDP),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry (including construction), value added (% of GDP)","Industry (including construction), value added (annual % growth)","Industry (including construction), value added (constant 2015 US$)","Industry (including construction), value added (current US$)","Industry (including construction), value added per worker (constant 2015 US$)","Insurance and financial services (% of service imports, BoP)","Manufacturing, value added (% of GDP)","Manufacturing, value added (current US$)","Personal remittances, paid (current US$)","Personal remittances, received (% of GDP)","Personal remittances, received (current US$)","Services, value added (% of GDP)","Services, value added (annual % growth)","Services, value added (constant 2015 US$)","Services, value added (current US$)","Services, value added per worker (constant 2015 US$)",Trade (% of GDP),Trade in services (% of GDP),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)","Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)"
Argentina,-0.49773896199491185,2.5002572312810343,-0.1548489729997156,-0.16387058610457417,0.4774923081391261,0.19069022723261952,0.19198833635280435,-0.8325009429504545,-0.26306686021891235,-0.27022382856715826,0.5253383324884233,-0.24274103557679727,-0.18555927700970679,-0.10952655400694186,-0.13832309081184815,-0.1273291862952677,0.5590226624865702,-0.21310252239657182,-1.2925654142747627,-0.1532499649104601,-0.3002793682911003,-1.1922853067925876,0.07643206755940168,0.017414832788757207,-0.3075772562495733,-0.3221943949613579,-0.2619423314087631,-0.21774291790911815,0.018720063859981873,-0.21396898989993013,-0.3299256431431977,-1.5390954636186882,-0.2919687608592611,-0.23514392127136347,-0.2800110975945173,-0.15516648695523128,-0.2752673790822203,0.345542910176456,-1.195399999428776,-0.24216047769004673,-0.27180218596843725,-0.2208413634979761,-0.7889821351216304,-0.20100505699258311,-0.2126655655211323,-0.034482739477536925,-0.7189375608629301,0.24854630674258776,-0.22568011900799842,-0.07362541034062485,-0.7961516695083307,-0.10238279706250006,-0.20498392954835498,-2.3604311870167756,-0.1961014708166275,-0.17954579186014513,-0.042792428656732634,-1.0631326926894704,-0.6844541041522039,-0.44893020227713176,-0.8070650223700337,-0.23170357260412872,1.3127751190262194
Armenia,0.19700456316701906,-1.0202428756815232,-0.1549386980934085,-0.16393422860801107,-0.5091715874785723,-0.30411516818024753,-1.7682484540308356,0.06679435398819444,-0.26312478285388213,-0.27028233617415953,-0.6572467684907259,-0.2431185175062656,-0.20811162159066185,-0.1095775602364568,-0.17801823857726054,-0.1273415452203352,-0.20453681297748716,-0.21363463209010464,1.300900684901217,-0.5238288438009429,-0.5125222780526172,1.6843236186904633,-0.36078720933887476,-0.3669968949187626,-0.30842367158265643,-0.323016731488513,-0.26241606282181884,-0.5525917273914049,-0.33817287247407013,-0.2146091775108369,-0.3307108805095968,-1.0867183179044781,-1.251606414933915,-0.23521250295382945,-0.28060816534212585,-0.15586649567504623,-0.2755127430614804,1.6438972999825592,0.44691158936162106,-0.24221059351886443,-0.27186443320583775,-0.03848456186285172,0.7469837311643329,-0.2011337323251647,-0.21275924453541997,-0.4511176998646243,-0.3840146359283848,-0.03089325905673553,-0.22573127487621183,-0.07366869310144847,1.259653479630023,-0.10227365491480782,-0.3327430182185169,2.259627658071648,-0.19652399056785577,-0.17987565631672403,-0.5024664872329017,0.24804016134257012,0.2887024400255879,-0.591081054260198,-0.38522602028575065,0.9911080965916071,2.783966540372395
Aruba,-1.0909723577265082,-2.033820838462998,-0.15494300686367526,-0.16393871786853456,-9.941763363507451e-17,-1.5911147275791508,0.12079430385669399,0.9705773543833824,-0.2631275217544616,-0.2702853053636053,-0.027849812268873137,-0.24312944205958387,-0.2980057862719142,-0.10957892721141733,-0.09474058270846888,-0.12734010644184324,-0.2045496729788363,-0.21364722306048245,-0.42113812551006974,0.5997348481068363,0.5191824996318003,-0.1961721581500557,0.6231803087937371,0.6937451624146989,-0.3084558527268192,-0.32304932131015235,-0.2624281392853119,0.7066643899756705,0.7021628123863243,-0.21462298710515657,-0.33074400180266555,-0.35028150843728145,-0.24392946767205168,-0.23521245953310527,-0.2806191542580827,-0.15588395525569598,-0.27552082356794955,-0.19228362010562602,1.075885476723475,-0.24221505343955457,-0.27186884400235617,-1.3799790295704102,-0.349766191266407,-0.20113693259760188,-0.21276205780308896,0.0,-0.564747970117253,-1.372710702291618,-0.22573257213342926,-0.0737039160031659,-0.6296535092967924,-0.10244232138868009,1.7546422569062479,-1.6805713782188212,-0.19652993066378457,-0.179882151605617,-1.3497461569141135e-16,1.0545490791690904,2.5206124188590695,-1.0784528478942284,-1.2923783236214965,2.1078784144287295,1.1177844476086778
Australia,-0.8552714984533072,-1.629537651130711,-0.15485754690753817,-0.16385373347131735,3.977068356031544,-0.8315062652583279,-0.025490296068066833,-0.6057124739653155,-0.2628676641382848,-0.2700006302532142,0.44699009371146814,0.8606595938744177,-0.14682732934168655,-0.10927657427201237,-0.12938990136515546,-0.1272741289716465,-0.20255056690770287,-0.21193740022668714,-0.15940933765186957,1.9061476006256728,1.491485206416216,-0.26622319600226435,1.3954994596172277,1.3392383346598913,-0.3073762312154754,-0.3219653538029561,-0.26089493890433874,2.0220689357620314,1.3909035667151965,-0.2128047528382306,-0.32970075547478217,-0.2538615128187849,0.28279078549811354,-0.2348983671206786,1.5016004902437712,-0.15337500270696758,-0.2748683364439543,-0.5469145691570324,-0.9047934869042148,-0.2419532726021474,-0.27157596014409763,-0.00994060531817465,-0.18518323197749847,-0.2007728497938124,-0.21243253882920515,2.6366109352865315,-0.6482556973397082,-0.9870982629526673,-0.22566659735416042,-0.07267195535131918,-0.7960273145279176,-0.1022471515352927,0.719779990092618,-0.07883668402984081,-0.1951693766891974,-0.17862096037131328,2.8354994249434986,-0.794307923441784,-0.5876391817274286,-0.8641683470814836,-1.0277585159625535,1.088100484240195,1.7721087011972467
Austria,-0.97611069596746,-0.4576609401222929,-0.15492926932676554,-0.16392547990936993,0.8148085466721516,0.25398159929010933,0.911019088921922,0.5705501766639051,-0.2629367545667952,-0.27008123599477335,0.5514472660153897,-0.2428005668801685,-0.3162221725822569,-0.1096767597704928,-0.20500863432940297,-0.12740244303407375,0.3477876992122683,-0.21310837015129153,-0.2780067773855508,1.346453894085754,1.2812219304537793,-0.1000663599731676,1.6709398120938266,1.6754031897446757,-0.3080366185672181,-0.32261777935480285,-0.2619288930127898,1.808194467510388,1.831119685216308,-0.21403703518126793,-0.3303148685279474,0.05896639660072692,0.5572953960549087,-0.23509835974469073,-0.2801537168572837,-0.15512962192797933,-0.27532500418494943,-0.7388875551001617,0.3154211163464119,-0.24201781896800012,-0.2716697211242533,0.018297682026135072,-0.2597821068409423,-0.20102187871193278,-0.21265675556261332,1.5790592299562907,-0.37651547292982984,0.7925705034755769,-0.22566700776830337,-0.07281495081861519,-0.6940510886748468,-0.10210787381198769,0.41589212439573203,-0.4110395417502703,-0.1961944370542133,-0.1795062061992192,2.085516662007754,0.4563331684384515,0.1354520860115271,0.3880223208481307,-0.1968308416649451,-0.47978426863932516,-0.48728366333867323
Azerbaijan,-0.4555617586771546,0.6778448903368196,-0.15493120483378628,-0.1639308697247874,-0.609753870074017,-0.4181518344341146,-1.1822249349972391,0.31761622009354634,-0.2631108868404704,-0.2702687130260714,1.1733618814521947,-0.2430973501119893,-0.1362522998550809,-0.10956662801995348,0.0036120924895828694,-0.1273224012543298,-0.20448238674526353,-0.21359227889486457,-0.08220884182773472,-0.4793619457556395,-0.5042632711325541,-0.014753705535759403,-0.1976356757004513,-0.29050388466013566,-0.30831067851918814,-0.32291707694942423,-0.26237907157469126,-0.559737891008405,-0.297233736727249,-0.21456815330030152,-0.33061729239522314,-0.676665154604745,0.7106955865015623,-0.23519961957997326,-0.28056073434273143,-0.1558053324028546,-0.2754986523126175,-0.3044132188694183,-0.30906179149585133,-0.2422018713469573,-0.2718544354732455,2.359578222991562,-0.19304767211300763,-0.20111375514667573,-0.21274045137869554,-0.07483624896636572,-0.6934865640712639,-1.055559467162737,-0.22573056830952087,-0.07363222593430321,-0.32885775720242105,-0.10230219770373233,-1.8146894160274964,0.2368609742721019,-0.19650169946981697,-0.17986133155018744,-0.5738975747021777,0.006200433193353006,-0.2253118989183835,0.8643742775994205,-0.6223908487426076,0.32345645445482096,0.18980612024913998
"Bahamas, The",-1.033179984961693,-3.1297740876389715,-0.1549428110491737,-0.16393851649736527,1.1093578778674602,-1.5875136421765814,0.585332406301969,-0.20227350512812758,-0.263125646961129,-0.2702834345462006,0.3791909535483776,-0.24312208041743943,-0.12088220743691125,-0.10582249096281161,-0.1229166045668764,-0.12733970903863318,-0.20453759618862,-0.21363505162768862,-0.9786017862783845,0.6625892290440716,0.6377830125011406,-0.8195587397039953,0.3523838494663926,0.5844712992628094,-0.30844939261129783,-0.3230411691217719,-0.2624173739566461,0.8245760896561708,0.5884965060775035,-0.2146108666833143,-0.330736263596231,0.04135662437922358,0.3941311695862379,-0.23520982635240256,-0.28060869969367586,-0.1558672625453443,-0.2755156172399449,-0.0880996299757519,-0.42804844316942237,-0.24221324381259132,-0.2718665845002162,-1.2431863795382945,-0.12335517646938968,-0.2011359262305731,-0.21276081039763117,0.2605989037869162,0.12295954257540627,-1.4999091787830887,-0.22573241604016836,-0.0736906310653631,0.0,0.0,1.445177946000411,-0.5436742104292211,-0.19652041237160797,-0.17987220095074616,1.033489974078413,-0.3362176195649047,0.6441057294795886,-1.3403457645497783,-0.45527802923620825,2.371928931284341,-0.42462685045638604
Bahrain,-1.0629623571483364,-0.39996529151927196,-0.1549426871730538,-0.16393840872061666,-0.010318745511821497,-0.6337656961750556,-1.8619311355511394,1.2060505158592012,-0.26310627300401895,-0.2702634468000291,1.0652761881085255,-0.24310939541183024,-0.16015387147544158,-0.10957100643261142,-0.16326669592087395,-0.12734202353252272,-0.20450469195244356,-0.21360175022284922,-0.19753508169876116,0.3859063821539656,0.38506797933059733,0.4678823243312712,1.3409779536256305,1.506381987038485,-0.3083970439900713,-0.3229845818232435,-0.26238832452240907,0.5269894190339556,1.5045698730240173,-0.21457717843294838,-0.3306831387946143,1.489551974713209,1.7913759673197789,-0.23519638607785998,-0.2805772288343468,-0.1558139832940376,-0.27550906761486005,-1.7290505157401341,0.7176416190101411,-0.2421954255719204,-0.2718478156367335,1.534591420353359,-0.12170484737938192,-0.20112273788614213,-0.21274707559176462,0.32554411875664346,7.134656896672615,0.7831633795991572,-0.2257266844757829,-0.0733126542921528,0.0,0.0,-0.12123890990469216,-1.659598036187246,-0.1965038806795806,-0.17985448367037798,0.5864522359387676,1.0033943042511493,0.7425570060454628,-1.4060983169092234,-0.6124425889000162,-0.1802157977138337,-0.12022547801502347
Bangladesh,0.24733999433029932,0.150945072072609,-0.15484489070795554,-0.16381838021785328,-0.669461825132375,2.5551322314736855,-1.4827609346717214,-1.010977132825057,-0.263093500655622,-0.2702540736814391,-0.09006326695545831,-0.24286053949281522,-0.21392853512229898,-0.10956348046760424,-0.14837847434773618,-0.12734038035499712,-0.20420932081369847,-0.21322082843704984,1.3770539998074964,-0.6469830884585284,-0.6102493416368713,1.4484728382101333,-0.7544634796793693,-0.768851599183419,-0.3076287177366953,-0.3222434003120296,-0.26201577389775904,-0.6766287101721911,-0.7663480686967047,-0.21414864618603371,-0.32990784638928056,1.0072438086916102,0.3880852539256768,-0.23512941731173911,-0.28030927469443423,-0.15524287688404123,-0.27532011167700426,0.40207592851382556,-1.0436354543546629,-0.2421612744070463,-0.2718200860649618,0.7538708645625994,0.8612002585955042,-0.20105370802798733,-0.2126546383809672,-0.6982808154049971,0.7741124892723298,1.419724980672362,-0.22566810941337678,-0.07370811876189357,0.14952033067777454,-0.10037253279715347,-0.6050530045219031,1.2099017195684576,-0.1963553174982978,-0.17964114601185094,-0.7625914161597755,-1.0842943796557225,-0.7915156473698571,-0.6866672876843761,2.1909988204759543,-1.5652494002871713,-1.1223776021022653
Barbados,-0.8399097062441973,0.021426508757517424,-0.15494262862747574,-0.16393832094389674,1.0520583470573244,2.1119985690818453e-16,4.850460512487648e-16,0.0,0.0,0.0,-6.349984233731583e-17,0.0,-0.125004516832455,-0.10957666389479279,-0.1349598931186651,-0.12734034477200284,-0.20454630583586472,-0.21364377250220454,-0.6905643137300921,0.19185170552616418,0.17326677189449433,-0.4422102340761395,-0.17091407661549332,-0.1421683619585463,-0.3084547472202164,-0.32304817950714637,-0.2624250653857129,0.25747696262138337,-0.148889574256415,-0.21461963284403485,-0.33074290494184627,-5.02475213438554e-16,0.0,0.0,-0.2806162050363934,-0.15587914194814761,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,0.0,-1.287055505225138,-0.3006253815114453,-0.20113657756201186,-0.21276169880774853,-0.030705127127287096,0.0,-1.0183987641949488,-0.22573237687261946,0.0,-0.5632231152924215,-0.10243657239021596,1.4488997207096304,-1.3019443540473803,-0.19652748044901325,-0.1798794436022507,0.5043942531292468,0.0,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
Belarus,-0.33252053317811286,0.10727219376291615,-0.15493153698743056,-0.16392619832320268,-0.34313988296490444,0.6711952935323723,-1.3028608780836042,0.9104510993577545,-0.26309666129007325,-0.27025554276919356,0.24791264672605787,-0.24308407282428476,-0.17074285223662217,-0.10956842419178192,-0.1487543105281056,-0.1273405808610362,-0.20447511620621586,-0.213572378885038,-0.3613470125689111,-0.4385602242811947,-0.4237814240105063,-0.005046396056014537,0.08353843735035381,-0.03727968180735761,-0.3082731758886998,-0.32288224643072966,-0.19131985350598305,-0.46479600295397605,-0.02703544079822992,-0.21454883341380243,-0.33058242092080764,0.5739264193896852,0.5541541736120894,-0.23519635235140823,-0.28055779847546936,-0.15578191302991787,-0.2754925731560102,-0.5715324981781302,0.8555514063073134,-0.24218068055366032,-0.27183637968395213,0.6417256905441145,-0.1674321004489004,-0.2011161257375333,-0.21274332677537192,-0.506928515636638,-0.43584726140351415,1.485708818616174,-0.22572057894790945,-0.07369359436302256,-0.4111814953174267,-0.10228597877994622,-0.8162306443333176,-0.7414026192130683,-0.19649528843584008,-0.17984300806695006,-0.5770629615196471,0.9115721954259733,-0.13757843763967678,1.8460342169548027,0.2084588832376504,-1.4235992675292124,-0.3552162533835582
Belgium,-1.0125818409536742,0.31527942902036543,-0.15493343155492578,-0.16392768185370485,2.5779906780714263,0.2081591530726327,1.246985170336938,1.5708645735415352,-0.26278305420033543,-0.2699069009109574,0.3287453103954106,-0.2427071122035553,-0.2897126395160661,-0.1920360388439987,-0.24975143353623697,-0.1274749947283513,-0.20389378694978252,-0.21299347189317752,-0.09218164727283852,1.1894050337931017,1.1556931698167898,0.06033311616132657,1.497575226886745,1.5114654925611315,-0.30794743519094275,-0.32252394452708244,-0.26181593993686536,1.6637398743953162,1.6851837072011695,-0.21390604427872495,-0.3302159513823213,-0.058894379678456836,0.2629866266041512,-0.23509354032689325,-0.2800597645562675,-0.15496512029676676,-0.2752855369149976,-0.7768914620200937,1.528175132333461,-0.24183631328096386,-0.2714847081625263,-0.6145725992598212,0.03833152343084526,-0.20103671162609651,-0.21266595318416343,1.454808027699532,-0.04340107870052309,0.0763030870594002,-0.2256749237199229,-0.07296629470215982,-0.39022693444024575,-0.1010426232947236,1.0238088731351367,-0.41521483384380425,-0.19607708528155723,-0.17937463565767367,2.432848838725612,1.6075068210686425,0.6387087634852576,0.17893955062299358,-0.7905075592765252,-1.4877738627309876,-0.6286013372667604
Belize,-0.3592240478535351,-0.6595644973394953,-0.15494240667852247,-0.1639382729843728,-0.3594565923466054,-0.8457081956257618,0.5244852650651737,0.42729660083929444,-0.26312829473814453,-0.27028643681582604,0.40929145650605614,-0.24313030682235018,-0.11149043528630238,-0.1095776098869948,-0.14589399753979032,-0.12734053668275713,-0.2045509833732948,-0.2136484063722139,0.39774960231941314,-0.4564440735239502,-0.45016586271207404,0.2930195888490659,-0.5475858848346928,-0.5684407933521061,-0.30845569850000415,-0.323049449473494,-0.26242924924231775,-0.4913388963885476,-0.5982567936891687,-0.21462422038072346,-0.3307441984166782,-1.1671998910810257,-0.1644162243856871,-0.23521259087637605,-0.2806203077177162,-0.15588584387140048,-0.27552125310714437,0.03277190099367585,0.2395484760442073,-0.24221607120637734,-0.27186968447740417,-1.1365764119701847,0.18538845038408733,-0.2011370180327227,-0.21276210882442984,-0.5337080314041552,0.9811968395124803,-0.870601069869214,-0.22573252879808237,-0.07371388183425535,-0.06591205939321636,-0.10243525789779973,0.5473856176633334,0.5759871832717834,-0.19653128946456797,-0.17988363337491178,-0.5004483698780806,0.34041947401075306,0.33838481844908513,-1.1479709867981907,-0.2959398764528045,1.7063519125913118,-0.40823764350064795
Benin,1.9151214759313084,0.3964137637150586,-0.15493108406805856,-0.163927653391853,-0.6397818317093433,-1.1041175046242366,-1.2700382731606155,-0.3999694220557005,-0.2631259424435625,-0.27028452836187533,-0.020837899377705818,-0.24312034158851978,-0.18461939343315203,-0.10957664179299795,-0.14288877502134076,-0.12734034984251497,-0.20453505945672568,-0.2136336853824985,1.102541721977543,-0.6669250550056005,-0.649815672918058,0.6316023092469089,-0.9038063910988133,-0.899289632368739,-0.3084282955543531,-0.3230202126149135,-0.26241547829244777,-0.7302249372996912,-0.9185453262966513,-0.21460773945275174,-0.33071500312938396,0.07605058453465499,-0.020071816526869325,-0.23521029386314393,-0.2806063523923645,-0.15586445647051264,-0.27551403617456305,0.5205174737361965,-0.4182064845858359,-0.2422128894267648,-0.27186732147933557,-0.9090713746225467,1.0552092347793716,-0.20113494915487842,-0.21276022841228043,-0.7891156734281598,-0.9298110112776331,-0.31284046181802966,-0.22573142667421844,-0.07370745600413271,-0.5399739958879459,-0.102421687509337,-0.8510874188759799,0.6121747834297454,-0.196524340115444,-0.17987625734847273,-0.8406489798952854,-0.4388592900491286,-0.6317587582402258,1.0749278371866438,2.0884357616646225,0.2231936833616405,-0.9585165990583556
Bermuda,-1.0683027663371991,-0.1062492216242769,-0.15494295313810771,-0.1639386727026721,-9.941763363507451e-17,-0.38077789400533535,0.42819170773221743,0.41711685909748925,-0.26312627144179096,-0.2702845661591598,2.1488064702553356,-0.24312759493801112,-0.22851164804498883,-0.10957830711812099,-0.16391701199451453,-0.12734083443723682,-0.2045448658249558,-0.21364222616992729,-0.6691176448226612,4.012235849535198,3.8917887808877096,-0.4901959753079108,2.9686580174685617,3.053959664283644,-0.3084545323511717,-0.3230480036220461,-0.2624232111345667,5.178121053184256,3.372357736861337,-0.21461738026819288,-0.33074246871446117,-1.462935037828543,1.3003107702787144,-0.23521039575756603,-0.2806144374408341,-0.15587604496297713,-0.2755194430966364,-1.0079099717244628,-0.749014865813183,-0.24221545560775293,-0.27186873324406446,-1.90863821075488,1.2654350788776896,-0.20113689853074543,-0.2127619795728078,0.0,1.2387967338966348,-1.7410401209175557,-0.22573262382921438,-0.0736918039711836,3.0430357692097147,-0.10227147648018042,2.733198617899276,-1.432498255570051,-0.1965251182488881,-0.1798766602431363,-1.3497461569141135e-16,-0.1598271993177899,0.25553330088473214,-1.1987261183108513,-0.6119526481465373,-0.11982198675365968,0.07908859824549111
Bhutan,0.3546375403368579,-0.047086687929042664,-0.15494211953770867,-0.16393770729790968,-0.6511859077005682,-1.5511876744683055,-2.3574728566565106,-0.33246143938308964,-0.26312858868354777,-0.27028665549370445,-0.6491478764532128,-0.24313039960257257,-0.21596570495739278,-0.10957823996904052,-0.14857643651335986,-0.12734055249644308,-0.20455046307768804,-0.21364797187502207,0.8025537359711727,-0.5626493964730156,-0.5529350621051912,0.9246069098859244,-0.4304862664127986,-0.4600116377944131,-0.30845084457929284,-0.3230447245182085,-0.26242892104365906,-0.6179280804611195,-0.49952123100565904,-0.21462380080073032,-0.3307399357161029,2.9691659543431785,0.8190858281478662,-0.23521219951722708,-0.2806195734193339,-0.1558846879203147,-0.2755213931896467,-1.0207457873529697,0.008262467256844382,-0.24221605292664566,-0.271869600137979,0.7781367537915318,-0.4457428598834208,-0.201136430200726,-0.21276157565354833,-0.46185177024872276,-0.013411750092849763,-0.883308609012527,-0.22573251168063316,-0.07371062642442557,-0.43557957293454674,-0.10243979256108049,-0.7115686613873412,4.22494202797493,-0.19653135151609888,-0.17988386340541235,-0.5460522728317111,-0.18870968100019508,-0.4682811261665939,0.33482185347327786,-0.41223640569830117,1.4046242638394528,0.5548427267549487
Bolivia,-0.23870089627196542,0.13914412732783954,-0.15493106545548463,-0.16392800657552076,-0.5849501764920643,-1.1817597686713066,-0.24539756100264365,-0.7540708795630877,-0.26312161185321736,-0.27027959999583273,-0.11419648037017423,-0.24308923578213087,-0.24359572524615025,-0.10958002858772581,-0.14560708689580773,-0.12734019186070075,-0.20450398616377355,-0.21359119734746057,-0.34506757191123727,-0.574170483391239,-0.5281302957123009,-0.4318260590716599,-0.5406611608678592,-0.5456943953427668,-0.30835651388007446,-0.32294849308751,-0.2623769072406448,-0.5770928597925479,-0.5481665570107053,-0.21456354318074114,-0.3306451566221505,-0.33798203506358687,-0.3245395569450955,-0.23520562434553843,-0.28058590165923303,-0.15580337974996805,-0.2754942406413761,0.40441314770794135,-0.7507481845299677,-0.24220623045942316,-0.27186094290991725,0.5135964453228891,-0.18191785485250447,-0.20112746307519777,-0.21274846233628575,-0.6746103786982779,-0.17711409262724373,-0.10312881196410789,-0.2257278795529852,-0.07368098375605067,-0.31484513455877233,-0.10229537149171217,-0.3874850378550502,-0.6109627694402431,-0.19650997433704198,-0.17984988577362415,-0.7334248631022149,-0.7979410791585018,-0.6476250092488289,1.022966460912445,-0.316276416845887,0.802486263533893,0.7240495316470007
Bosnia and Herzegovina,-0.4830220393129194,-0.5460281084792896,-0.1549398664044734,-0.16393552580045842,-0.4826394115248618,0.05224539146586628,-1.303669689765743,-0.01532990850975616,-0.263122881697034,-0.27028072427245214,-0.7369056492827584,-0.24311221336290437,-0.16442437135141527,-0.10957485302280671,-0.14534835947783442,-0.1273403888001799,-0.20452904746211817,-0.21362621987969124,0.027475111143099452,-0.4688890605524007,-0.452116066482031,0.6804917158470205,-0.36128727035644126,-0.3445340622148275,-0.30841912788093284,-0.32301072106052603,-0.26240850679152594,-0.47449436786276183,-0.3251686764133152,-0.21460015486998532,-0.33070545745852137,0.013994286633576667,-1.0315930996180167,-0.23521170011465298,-0.28060315561341814,-0.1558569126045861,-0.2755095527584644,0.9010189188733987,0.40238365554195943,-0.24220750797408816,-0.2718617447034067,-0.21622206185363485,-0.3788539321904838,-0.20113300511021,-0.21275798184959682,-0.5756674719419732,0.20741931099260463,0.08650132070307869,-0.22573044195026795,-0.07370789602191549,1.2909964162449155,-0.10218279527754724,-0.2806522402842047,0.5097220506405563,-0.1965195338340304,-0.17987041589138292,-0.29874403339525807,0.1810729607768141,-0.4283295641647809,0.1425793957254924,0.5025490943286296,0.41093897614637687,1.0692398793702642
Botswana,-0.8598403586949229,0.0453590526398519,-0.15494208643371898,-0.16393772263181342,-0.5928651462952239,-0.9482090108719998,0.04618267112550679,-0.1244175721822739,-0.263124435018491,-0.27028246098135417,-0.3423533859392458,-0.24311890763227967,-0.21343422668142006,-0.1095776122477847,-0.15214461547932745,-0.1273407002527192,-0.2045323440049631,-0.2136308243808729,0.06689252364522646,-0.4082509327906847,-0.41054022215019176,-0.025526422776912656,-0.28141201582581304,-0.3226978052217456,-0.30842795178299504,-0.3230225306281528,-0.26241268422308067,-0.40609537324290446,-0.2981970105095272,-0.2146042775230431,-0.330717062062282,0.8101845924292389,0.18819066437514137,-0.2352094269876618,-0.280602872390474,-0.1558590579862377,-0.27551614667525914,-1.303656272762689,0.062063202156114945,-0.24221048638156276,-0.2718640217918792,0.6628368985888831,-0.460892731731881,-0.2011312078340532,-0.2127574300830626,0.2662951127333148,0.11706271734547806,-0.8892349608400406,-0.22573177401801586,-0.07370577880115256,-0.7536183614015722,-0.10243948752405999,0.29921689549054103,1.1982399040935172,-0.1965203624526904,-0.17987169961913893,-0.2894646281082258,-0.0485888787090132,-0.47423994954017346,-0.9581861578435042,-0.8470629335448564,1.4771607409498213,-0.18961463935813294
Brazil,-0.6223755341542038,-0.21687507669929482,-0.15468609453316526,-0.1637133481050629,-0.17211595468832047,1.142047840631393,1.2861648838106858,-0.9729858673998951,-0.26292357396666,-0.06157770224829903,0.249115085585965,-0.24144452139809125,-0.11905647702712709,-0.1090395753419466,-0.11184931549999898,-0.12717021860250052,-0.20212253282853984,-0.21135527904180323,-0.4223089782417852,-0.32761598211788157,-0.336960901907435,-0.3023445164673922,-0.28508089683442905,-0.31775498099384075,-0.30570678543401636,-0.32034714820000404,1.8117598619526247,-0.3096221644134042,-0.3160175754816728,-0.2120769263016378,-0.32812394318765936,-1.3542748528126176,-0.4758634330189507,-0.23496640043102884,-0.27862977639142683,-0.15278772204326765,-0.2744709385859775,0.27139079491573387,-1.1929251214809715,-0.24197920274039492,-0.27160594196094834,-0.6635442726703136,-0.3787345185564835,-0.20077942231180254,-0.212434250213741,-0.40750338591669344,-0.6921234450363257,-0.2415392948298895,-0.22556493195391733,-0.07340542576047958,-0.7875958431664709,-0.10208330647178523,0.4600386148133279,-0.7196423104843651,-0.19502173503660236,-0.17826783275422037,-0.3123772542705398,-1.138332420967601,-0.7550638020878965,-0.4499224590105932,-0.865180420136913,-1.0210856783492421,0.07992440264073167
British Virgin Islands,0.0,0.0,4.685778274109762e-17,2.2352033255497266e-17,-9.941763363507451e-17,2.1119985690818453e-16,4.850460512487648e-16,0.0,0.0,0.0,-6.349984233731583e-17,0.0,2.6755107125788575e-17,-0.10927378417698672,-2.67783354428416e-17,-0.12701097432048084,0.0,0.0,-1.1996114833746647e-16,-8.060312533955215e-17,-1.4408878872615948e-16,0.0,1.5273335091135795e-16,0.0,0.0,5.0723065244995297e-17,3.5556055642192453e-17,0.0,0.0,-4.0805083218944424e-17,5.053728202280641e-17,-5.02475213438554e-16,0.0,0.0,0.0,0.0,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,0.0,-3.571923777433669e-16,0.0,-3.37494125663302e-17,2.919021781897503e-17,0.0,0.0,-2.71345090312471e-16,-2.7079334124047354e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3497461569141135e-16,0.0,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
